Timestamp,Substation Name,Substation Number,Transformer,Reading Type,MVA,MVAr,MW,kV
2022-03-31 20:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.66
2022-03-31 20:30:00,Gowerton East 33kV,0,GT1,Demand,4.0391088126,1.62,3.7,0.0
2022-03-31 20:30:00,Gowerton East 33kV,0,GT1,Import,4.0391088126,1.62,3.7,0.0
2022-03-31 20:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.71
2022-03-31 21:00:00,Gowerton East 33kV,0,GT1,Demand,3.9344885309,1.6099999999999999,3.59,0.0
2022-03-31 21:00:00,Gowerton East 33kV,0,GT1,Import,3.9344885309,1.6099999999999999,3.59,0.0
2022-03-31 21:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.75
2022-03-31 21:30:00,Gowerton East 33kV,0,GT1,Demand,4.1314646313,1.69,3.77,0.0
2022-03-31 21:30:00,Gowerton East 33kV,0,GT1,Import,4.1314646313,1.69,3.77,0.0
2022-03-31 21:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.85
2022-03-31 22:00:00,Gowerton East 33kV,0,GT1,Demand,4.1158838662,1.74,3.73,0.0
2022-03-31 22:00:00,Gowerton East 33kV,0,GT1,Import,4.1158838662,1.74,3.73,0.0
2022-03-31 22:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.96
2022-03-31 22:30:00,Gowerton East 33kV,0,GT1,Demand,3.9650598987,1.6400000000000001,3.61,0.0
2022-03-31 22:30:00,Gowerton East 33kV,0,GT1,Import,3.9650598987,1.6400000000000001,3.61,0.0
2022-03-31 22:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.48
2022-03-31 23:00:00,Gowerton East 33kV,0,GT1,Demand,4.4177482952,1.62,4.11,0.0
2022-03-31 23:00:00,Gowerton East 33kV,0,GT1,Import,4.4177482952,1.62,4.11,0.0
2022-03-31 23:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.27
2022-03-31 23:30:00,Gowerton East 33kV,0,GT1,Demand,4.5906426565,1.6600000000000001,4.28,0.0
2022-03-31 23:30:00,Gowerton East 33kV,0,GT1,Import,4.5906426565,1.6600000000000001,4.28,0.0
2022-03-31 23:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.24
2022-04-01 00:00:00,Gowerton East 33kV,0,GT1,Demand,4.2938560758,1.6600000000000001,3.96,0.0
2022-04-01 00:00:00,Gowerton East 33kV,0,GT1,Import,4.2938560758,1.6600000000000001,3.96,0.0
2022-04-01 00:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.31
2022-04-01 00:30:00,Gowerton East 33kV,0,GT1,Demand,4.0915767132,1.5899999999999999,3.77,0.0
2022-04-01 00:30:00,Gowerton East 33kV,0,GT1,Import,4.0915767132,1.5899999999999999,3.77,0.0
2022-04-01 00:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.49
2022-04-01 01:00:00,Gowerton East 33kV,0,GT1,Demand,4.0915767132,1.5899999999999999,3.77,0.0
2022-04-01 01:00:00,Gowerton East 33kV,0,GT1,Import,4.0915767132,1.5899999999999999,3.77,0.0
2022-04-01 01:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.49
2022-04-01 01:30:00,Gowerton East 33kV,0,GT1,Demand,4.0036108702,1.6,3.67,0.0
2022-04-01 01:30:00,Gowerton East 33kV,0,GT1,Import,4.0036108702,1.6,3.67,0.0
2022-04-01 01:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.46
2022-04-01 02:00:00,Gowerton East 33kV,0,GT1,Demand,3.9761539206,1.53,3.67,0.0
2022-04-01 02:00:00,Gowerton East 33kV,0,GT1,Import,3.9761539206,1.53,3.67,0.0
2022-04-01 02:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.28
2022-04-01 02:30:00,Gowerton East 33kV,0,GT1,Demand,4.189379429,1.53,3.9,0.0
2022-04-01 02:30:00,Gowerton East 33kV,0,GT1,Import,4.189379429,1.53,3.9,0.0
2022-04-01 02:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.27
2022-04-01 03:00:00,Gowerton East 33kV,0,GT1,Demand,3.9577013531,1.53,3.65,0.0
2022-04-01 03:00:00,Gowerton East 33kV,0,GT1,Import,3.9577013531,1.53,3.65,0.0
2022-04-01 03:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.37
2022-04-01 03:30:00,Gowerton East 33kV,0,GT1,Demand,3.8762094887,1.51,3.5700000000000003,0.0
2022-04-01 03:30:00,Gowerton East 33kV,0,GT1,Import,3.8762094887,1.51,3.5700000000000003,0.0
2022-04-01 03:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.37
2022-04-01 04:00:00,Gowerton East 33kV,0,GT1,Demand,3.7954182905,1.56,3.46,0.0
2022-04-01 04:00:00,Gowerton East 33kV,0,GT1,Import,3.7954182905,1.56,3.46,0.0
2022-04-01 04:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.48
2022-04-01 04:30:00,Gowerton East 33kV,0,GT1,Demand,3.4430509726,1.3900000000000001,3.15,0.0
2022-04-01 04:30:00,Gowerton East 33kV,0,GT1,Import,3.4430509726,1.3900000000000001,3.15,0.0
2022-04-01 04:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.48
2022-04-01 05:00:00,Gowerton East 33kV,0,GT1,Demand,3.3336166546,1.3900000000000001,3.03,0.0
2022-04-01 05:00:00,Gowerton East 33kV,0,GT1,Import,3.3336166546,1.3900000000000001,3.03,0.0
2022-04-01 05:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.49
2022-04-01 05:30:00,Gowerton East 33kV,0,GT1,Demand,3.2920054678,1.42,2.9699999999999998,0.0
2022-04-01 05:30:00,Gowerton East 33kV,0,GT1,Import,3.2920054678,1.42,2.9699999999999998,0.0
2022-04-01 05:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.48
2022-04-01 06:00:00,Gowerton East 33kV,0,GT1,Demand,3.1619139773000002,1.3900000000000001,2.84,0.0
2022-04-01 06:00:00,Gowerton East 33kV,0,GT1,Import,3.1619139773000002,1.3900000000000001,2.84,0.0
2022-04-01 06:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.62
2022-04-01 06:30:00,Gowerton East 33kV,0,GT1,Demand,3.7331086242,1.45,3.44,0.0
2022-04-01 06:30:00,Gowerton East 33kV,0,GT1,Import,3.7331086242,1.45,3.44,0.0
2022-04-01 06:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.58
2022-04-01 07:00:00,Gowerton East 33kV,0,GT1,Demand,3.5866976455,1.62,3.2,0.0
2022-04-01 07:00:00,Gowerton East 33kV,0,GT1,Import,3.5866976455,1.62,3.2,0.0
2022-04-01 07:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.38
2022-04-01 07:30:00,Gowerton East 33kV,0,GT1,Demand,3.7233989848,1.54,3.39,0.0
2022-04-01 07:30:00,Gowerton East 33kV,0,GT1,Import,3.7233989848,1.54,3.39,0.0
2022-04-01 07:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.21
2022-04-01 08:00:00,Gowerton East 33kV,0,GT1,Demand,3.7456241135,1.3599999999999999,3.49,0.0
2022-04-01 08:00:00,Gowerton East 33kV,0,GT1,Import,3.7456241135,1.3599999999999999,3.49,0.0
2022-04-01 08:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.18
2022-04-01 08:30:00,Gowerton East 33kV,0,GT1,Demand,3.6938462339,1.42,3.41,0.0
2022-04-01 08:30:00,Gowerton East 33kV,0,GT1,Import,3.6938462339,1.42,3.41,0.0
2022-04-01 08:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.8
2022-04-01 09:00:00,Gowerton East 33kV,0,GT1,Demand,3.5623728047,1.3900000000000001,3.2800000000000002,0.0
2022-04-01 09:00:00,Gowerton East 33kV,0,GT1,Import,3.5623728047,1.3900000000000001,3.2800000000000002,0.0
2022-04-01 09:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.89
2022-04-01 09:30:00,Gowerton East 33kV,0,GT1,Demand,3.7938107491,1.3900000000000001,3.5300000000000002,0.0
2022-04-01 09:30:00,Gowerton East 33kV,0,GT1,Import,3.7938107491,1.3900000000000001,3.5300000000000002,0.0
2022-04-01 09:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.93
2022-04-01 10:00:00,Gowerton East 33kV,0,GT1,Demand,3.3018933962,1.19,3.08,0.0
2022-04-01 10:00:00,Gowerton East 33kV,0,GT1,Import,3.3018933962,1.19,3.08,0.0
2022-04-01 10:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.96
2022-04-01 10:30:00,Gowerton East 33kV,0,GT1,Demand,3.6254241131000002,1.4100000000000001,3.34,0.0
2022-04-01 10:30:00,Gowerton East 33kV,0,GT1,Import,3.6254241131000002,1.4100000000000001,3.34,0.0
2022-04-01 10:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.92
2022-04-01 11:00:00,Gowerton East 33kV,0,GT1,Demand,3.7585768583,1.37,3.5,0.0
2022-04-01 11:00:00,Gowerton East 33kV,0,GT1,Import,3.7585768583,1.37,3.5,0.0
2022-04-01 11:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.85
2022-04-01 11:30:00,Gowerton East 33kV,0,GT1,Demand,3.8181278135000003,1.3,3.59,0.0
2022-04-01 11:30:00,Gowerton East 33kV,0,GT1,Import,3.8181278135000003,1.3,3.59,0.0
2022-04-01 11:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.76
2022-04-01 12:00:00,Gowerton East 33kV,0,GT1,Demand,3.3388021804,1.24,3.1,0.0
2022-04-01 12:00:00,Gowerton East 33kV,0,GT1,Import,3.3388021804,1.24,3.1,0.0
2022-04-01 12:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.78
2022-04-01 12:30:00,Gowerton East 33kV,0,GT1,Demand,3.2249341079000002,1.3900000000000001,2.91,0.0
2022-04-01 12:30:00,Gowerton East 33kV,0,GT1,Import,3.2249341079000002,1.3900000000000001,2.91,0.0
2022-04-01 12:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.69
2022-04-01 13:00:00,Gowerton East 33kV,0,GT1,Demand,3.4888536799,1.3900000000000001,3.2,0.0
2022-04-01 13:00:00,Gowerton East 33kV,0,GT1,Import,3.4888536799,1.3900000000000001,3.2,0.0
2022-04-01 13:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.64
2022-04-01 13:30:00,Gowerton East 33kV,0,GT1,Demand,3.3681003548,1.45,3.04,0.0
2022-04-01 13:30:00,Gowerton East 33kV,0,GT1,Import,3.3681003548,1.45,3.04,0.0
2022-04-01 13:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.79
2022-04-01 14:00:00,Gowerton East 33kV,0,GT1,Demand,3.2998939377,1.33,3.02,0.0
2022-04-01 14:00:00,Gowerton East 33kV,0,GT1,Import,3.2998939377,1.33,3.02,0.0
2022-04-01 14:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.84
