substation,technology,capacity_mw,curtailment_pct,binding_branch,confidence,confidence_reason,model_residual_mw,pel_mw,residual_pct_of_pel,model_residual_std,model_max_residual
PEND,PV,50,45.62,SPRI3->58L5296P162,Moderate,Branch active (mean 0.8 MW) but no generation residual available,,7.21654192629437,,,
PEND,Wind,5,2.91,WGWB3_1L3->58L1323P59M,High,Residual 0.5 MW on 5 MW PEL — operationally negligible.,-0.4789953374518066,5.2641,9.099282639991767,1.1587362418990803,3.2396748401740547
PEND,Wind,10,5.21,WGWB3_1L3->58L1323P59M,High,Residual 0.5 MW on 5 MW PEL — operationally negligible.,-0.4789953374518066,5.2641,9.099282639991767,1.1587362418990803,3.2396748401740547
PEND,Wind,20,19.05,CARM3_8L5->PEND3T,Moderate,Branch active (mean 1.4 MW) but no generation residual available,,17.147,,,
PEND,Wind,30,32.54,SPRI3->58L5296P162,Moderate,Branch active (mean 0.8 MW) but no generation residual available,,7.21654192629437,,,
PEND,Wind,50,50.37,SPRI3->58L5296P162,Moderate,Branch active (mean 0.8 MW) but no generation residual available,,7.21654192629437,,,
PEND,BESS,5,2.43,WGWB3_1L3->58L1323P59M,High,Residual 0.5 MW on 5 MW PEL — operationally negligible.,-0.4789953374518066,5.2641,9.099282639991767,1.1587362418990803,3.2396748401740547
PEND,BESS,10,5.14,WGWB3_1L3->58L1323P59M,High,Residual 0.5 MW on 5 MW PEL — operationally negligible.,-0.4789953374518066,5.2641,9.099282639991767,1.1587362418990803,3.2396748401740547
PEND,BESS,20,27.9,SPRI3->58L5296P162,Moderate,Branch active (mean 0.8 MW) but no generation residual available,,7.21654192629437,,,
PEND,BESS,30,39.49,SPRI3->58L5296P162,Moderate,Branch active (mean 0.8 MW) but no generation residual available,,7.21654192629437,,,
