Half Hour,Wind,PV,BESS Export pu,BESS Import pu,Other
2024-07-10T20:00:00.000000000,0.15350680980417805,0.07931679383219761,0.25,-1.0,1.0
2024-07-10T20:30:00.000000000,0.18322753043068554,0.04329342321352765,1.0,-1.0,1.0
2024-07-10T21:00:00.000000000,0.21293705437361896,0.02292847100106674,0.25,-1.0,1.0
2024-07-10T21:30:00.000000000,0.24382836785080442,0.006088025015813623,1.0,-1.0,1.0
2024-07-10T22:00:00.000000000,0.24086488327674377,0.0000851084524851668,0.25,-1.0,1.0
2024-07-10T22:30:00.000000000,0.26793076977092045,0.0,0.25,-1.0,1.0
2024-07-10T23:00:00.000000000,0.265534611308475,0.0,1.0,-1.0,1.0
2024-07-10T23:30:00.000000000,0.2661842615780269,0.0,0.25,-1.0,1.0
2024-07-11T00:00:00.000000000,0.27488927690609344,0.0,0.25,-1.0,1.0
2024-07-11T00:30:00.000000000,0.26215435668703013,0.0,0.25,-1.0,1.0
2024-07-11T01:00:00.000000000,0.27289588879188675,0.0,0.25,-1.0,1.0
2024-07-11T01:30:00.000000000,0.2655771383681575,0.0,0.25,-1.0,1.0
2024-07-11T02:00:00.000000000,0.24506935690108414,0.0,0.25,-1.0,1.0
2024-07-11T02:30:00.000000000,0.17927580669654464,0.0,0.25,-1.0,1.0
2024-07-11T03:00:00.000000000,0.19063961593837103,0.0,0.25,-1.0,1.0
2024-07-11T03:30:00.000000000,0.1767276688621295,0.0,0.25,-1.0,1.0
2024-07-11T04:00:00.000000000,0.15051126153052105,0.0,0.25,-1.0,1.0
2024-07-11T04:30:00.000000000,0.10845039853485294,0.0,0.25,-1.0,1.0
2024-07-11T05:00:00.000000000,0.11886725213668065,0.000010079832271591001,0.25,-1.0,1.0
2024-07-11T05:30:00.000000000,0.11564627131384883,0.00277795510171979,1.0,-1.0,1.0
2024-07-11T06:00:00.000000000,0.08404985241825463,0.014111049959382387,1.0,-1.0,1.0
2024-07-11T06:30:00.000000000,0.05605790556624447,0.024732614962519817,1.0,-1.0,1.0
2024-07-11T07:00:00.000000000,0.03365326464274694,0.05270603132811613,1.0,-1.0,1.0
2024-07-11T07:30:00.000000000,0.042687826053430675,0.10451320809646211,0.25,-1.0,1.0
2024-07-11T08:00:00.000000000,0.036156321702021266,0.19151767373063075,0.25,-1.0,1.0
2024-07-11T08:30:00.000000000,0.014012828211327192,0.30513779805727653,0.25,-1.0,1.0
2024-07-11T09:00:00.000000000,0.013699093239860462,0.3867559212442149,0.25,-1.0,1.0
2024-07-11T09:30:00.000000000,0.021102515910035514,0.45572080889825284,0.25,-1.0,1.0
2024-07-11T10:00:00.000000000,0.031020431067332273,0.5223574225338337,0.25,-1.0,1.0
2024-07-11T10:30:00.000000000,0.03545537364852509,0.48689772937035714,1.0,-1.0,1.0
2024-07-11T11:00:00.000000000,0.03787317018424813,0.3834381688507009,0.25,-1.0,1.0
2024-07-11T11:30:00.000000000,0.01888235144270461,0.37435557218341237,1.0,-1.0,1.0
2024-07-11T12:00:00.000000000,0.02293862861229475,0.3513302376991044,0.25,-1.0,1.0
2024-07-11T12:30:00.000000000,0.02818020945774263,0.38087373399220914,0.25,-1.0,1.0
2024-07-11T13:00:00.000000000,0.020921949311028074,0.45072606003062005,0.25,-1.0,1.0
2024-07-11T13:30:00.000000000,0.042861080924072474,0.49225622765073795,0.25,-1.0,1.0
2024-07-11T14:00:00.000000000,0.0678679097747111,0.5407765244792839,0.25,-1.0,1.0
2024-07-11T14:30:00.000000000,0.06429068101397349,0.5802060462547056,0.25,-1.0,1.0
2024-07-11T15:00:00.000000000,0.041048638672637305,0.5898272602373368,0.25,-1.0,1.0
2024-07-11T15:30:00.000000000,0.03299741338239685,0.533456920515124,0.25,-1.0,1.0
2024-07-11T16:00:00.000000000,0.025377488095538202,0.5912091020392791,0.25,-1.0,1.0
2024-07-11T16:30:00.000000000,0.05796326548830244,0.504090373273207,1.0,-1.0,1.0
2024-07-11T17:00:00.000000000,0.06074115585627255,0.4768413092952356,1.0,-1.0,1.0
2024-07-11T17:30:00.000000000,0.09169940811043659,0.3685225027617617,0.25,-1.0,1.0
2024-07-11T18:00:00.000000000,0.09611919980310349,0.3773113676773316,1.0,-1.0,1.0
2024-07-11T18:30:00.000000000,0.10528329131640657,0.28335227621377007,1.0,-1.0,1.0
2024-07-11T19:00:00.000000000,0.1045806634180628,0.19301690753058648,0.25,-1.0,1.0
2024-07-11T19:30:00.000000000,0.14612512334310762,0.11473826312114888,1.0,-1.0,1.0
2024-07-11T20:00:00.000000000,0.11654211986613339,0.09086124844054509,1.0,-1.0,1.0
2024-07-11T20:30:00.000000000,0.11768621378714718,0.050110848418849954,0.25,-1.0,1.0
2024-07-11T21:00:00.000000000,0.10861644563025552,0.020246910797770003,0.25,-1.0,1.0
2024-07-11T21:30:00.000000000,0.10865598325710267,0.004870416270585413,0.25,-1.0,1.0
2024-07-11T22:00:00.000000000,0.14744945658980624,0.0,0.25,-1.0,1.0
2024-07-11T22:30:00.000000000,0.16906032712313435,0.0,0.25,-1.0,1.0
2024-07-11T23:00:00.000000000,0.19654287598516557,0.0,0.25,-1.0,1.0
2024-07-11T23:30:00.000000000,0.17351377165577048,0.0,0.25,-1.0,1.0
2024-07-12T00:00:00.000000000,0.1930081924642651,0.0,0.25,-1.0,1.0
2024-07-12T00:30:00.000000000,0.19858466948677778,0.0,0.25,-1.0,1.0
2024-07-12T01:00:00.000000000,0.20874450089126495,0.0,0.25,-1.0,1.0
2024-07-12T01:30:00.000000000,0.20216953242433622,0.0,0.25,-1.0,1.0
2024-07-12T02:00:00.000000000,0.1859322845636771,0.0,0.25,-1.0,1.0
2024-07-12T02:30:00.000000000,0.192838771083106,0.0,0.25,-1.0,1.0
2024-07-12T03:00:00.000000000,0.18428224573776025,0.0,0.25,-1.0,1.0
2024-07-12T03:30:00.000000000,0.16586726811327066,0.0,0.25,-1.0,1.0
2024-07-12T04:00:00.000000000,0.153204980759395,0.0,0.25,-1.0,1.0
2024-07-12T04:30:00.000000000,0.16581927120447135,0.0,0.25,-1.0,1.0
2024-07-12T05:00:00.000000000,0.15400123221706843,0.0,0.25,-1.0,1.0
2024-07-12T05:30:00.000000000,0.13107026917565262,0.00008063865817272801,0.25,-1.0,1.0
2024-07-12T06:00:00.000000000,0.10799340339228503,0.003712495640006241,1.0,-1.0,1.0
2024-07-12T06:30:00.000000000,0.11802508947165782,0.01600814424179023,1.0,-1.0,1.0
2024-07-12T07:00:00.000000000,0.12709254121424346,0.035014570482594716,1.0,-1.0,1.0
2024-07-12T07:30:00.000000000,0.137994467102759,0.04893847506055048,1.0,-1.0,1.0
2024-07-12T08:00:00.000000000,0.13151869338347358,0.0869425412770993,0.25,-1.0,1.0
2024-07-12T08:30:00.000000000,0.16512543352031384,0.14260344156462756,0.25,-1.0,1.0
2024-07-12T09:00:00.000000000,0.17578036005330228,0.2275624724515073,0.25,-1.0,1.0
2024-07-12T09:30:00.000000000,0.14475973083805002,0.2937540044923768,0.25,-1.0,1.0
2024-07-12T10:00:00.000000000,0.0670525872928497,0.32329072921795116,0.25,-1.0,1.0
2024-07-12T10:30:00.000000000,0.03826272449454615,0.35273418378153076,0.25,-1.0,1.0
2024-07-12T11:00:00.000000000,0.03389390623404538,0.3854426234406104,0.25,-1.0,1.0
2024-07-12T11:30:00.000000000,0.01768101739795497,0.4555572045637045,0.25,-1.0,1.0
2024-07-12T12:00:00.000000000,0.016609986115147968,0.4486127078646518,0.25,-1.0,1.0
2024-07-12T12:30:00.000000000,0.011152263385895941,0.4973125078221443,0.25,-1.0,1.0
2024-07-12T13:00:00.000000000,0.007714860153919118,0.522020160370597,0.25,-1.0,1.0
2024-07-12T13:30:00.000000000,0.006902698487515999,0.5511672791113293,0.25,-1.0,1.0
2024-07-12T14:00:00.000000000,0.020521426833975738,0.4963946574941187,0.25,-1.0,1.0
2024-07-12T14:30:00.000000000,0.02490616339846353,0.451203328266648,0.25,-1.0,1.0
2024-07-12T15:00:00.000000000,0.038515239482403714,0.30207333346934623,0.25,-1.0,1.0
2024-07-12T15:30:00.000000000,0.04703348642150491,0.3390474403395784,0.25,-1.0,1.0
2024-07-12T16:00:00.000000000,0.05416568675744085,0.39614413616234373,0.25,-1.0,1.0
2024-07-12T16:30:00.000000000,0.08363572173247791,0.4401040052759692,0.25,-1.0,1.0
2024-07-12T17:00:00.000000000,0.09028550705668015,0.4970766948033897,1.0,-1.0,1.0
2024-07-12T17:30:00.000000000,0.07730889634615667,0.44804386367134674,1.0,-1.0,1.0
2024-07-12T18:00:00.000000000,0.06629221394632756,0.34959496244931954,1.0,-1.0,1.0
2024-07-12T18:30:00.000000000,0.05881239874715891,0.19606522332170373,1.0,-1.0,1.0
2024-07-12T19:00:00.000000000,0.04662334884316045,0.1225282648180066,0.25,-1.0,1.0
2024-07-12T19:30:00.000000000,0.041007321663637616,0.0684349412391825,0.25,-1.0,1.0
2024-07-12T20:00:00.000000000,0.043860064376949615,0.04462581607689939,1.0,-1.0,1.0
2024-07-12T20:30:00.000000000,0.05505394824923285,0.03378580570648298,1.0,-1.0,1.0
2024-07-12T21:00:00.000000000,0.05623053828547707,0.017909774810600257,0.25,-1.0,1.0
2024-07-12T21:30:00.000000000,0.06906031279616018,0.0039271040910163115,0.25,-1.0,1.0
2024-07-12T22:00:00.000000000,0.07753692641822707,0.00010942515319521445,1.0,-1.0,1.0
2024-07-12T22:30:00.000000000,0.07160093166168532,0.0,1.0,-1.0,1.0
2024-07-12T23:00:00.000000000,0.06291735752020812,0.0,1.0,-1.0,1.0
2024-07-12T23:30:00.000000000,0.04563933985652201,0.0,0.25,-1.0,1.0
2024-07-13T00:00:00.000000000,0.03871245784846662,0.0,0.25,-1.0,1.0
2024-07-13T00:30:00.000000000,0.032499534458694884,0.0,0.25,-1.0,1.0
2024-07-13T01:00:00.000000000,0.030245098335619842,0.0,0.25,-1.0,1.0
2024-07-13T01:30:00.000000000,0.028455049611640207,0.0,0.25,-1.0,1.0
2024-07-13T02:00:00.000000000,0.02569544322447118,0.0,0.25,-1.0,1.0
2024-07-13T02:30:00.000000000,0.024771014153347728,0.0,0.25,-1.0,1.0
2024-07-13T03:00:00.000000000,0.019295579303257156,0.0,0.25,-1.0,1.0
2024-07-13T03:30:00.000000000,0.011629112893032504,0.0,0.25,-1.0,1.0
2024-07-13T04:00:00.000000000,0.015434805486371767,0.0,0.25,-1.0,1.0
2024-07-13T04:30:00.000000000,0.02557906356415877,0.0,0.25,-1.0,1.0
2024-07-13T05:00:00.000000000,0.022954739022175753,0.0,0.25,-1.0,1.0
2024-07-13T05:30:00.000000000,0.019421450888184782,0.0008494581459784902,0.25,-1.0,1.0
2024-07-13T06:00:00.000000000,0.0221588509847923,0.011198278929507513,0.25,-1.0,1.0
2024-07-13T06:30:00.000000000,0.01061142877188059,0.036486601788136654,0.25,-1.0,1.0
2024-07-13T07:00:00.000000000,0.0034202125793664716,0.07248525021005885,1.0,-1.0,1.0
2024-07-13T07:30:00.000000000,0.013303029434661546,0.1100112780008121,0.25,-1.0,1.0
2024-07-13T08:00:00.000000000,0.016224085312379413,0.19778935672045586,0.25,-1.0,1.0
2024-07-13T08:30:00.000000000,0.01210229066545059,0.3068356733435689,0.25,-1.0,1.0
2024-07-13T09:00:00.000000000,0.004911074472936472,0.43668537987092804,1.0,-1.0,1.0
2024-07-13T09:30:00.000000000,0.0011400708597888237,0.3630937289164191,0.25,-1.0,1.0
2024-07-13T10:00:00.000000000,0.0,0.35423143880274116,0.25,-1.0,1.0
2024-07-13T10:30:00.000000000,0.0,0.4862191810908577,0.25,-1.0,1.0
2024-07-13T11:00:00.000000000,0.0,0.5840586410099613,1.0,-1.0,1.0
2024-07-13T11:30:00.000000000,0.00014671361502347418,0.5018823842695294,0.25,-1.0,1.0
2024-07-13T12:00:00.000000000,0.0,0.541524577080945,0.25,-1.0,1.0
2024-07-13T12:30:00.000000000,0.0,0.48335689408116267,0.25,-1.0,1.0
2024-07-13T13:00:00.000000000,0.004209492405374118,0.2352692160385259,0.25,-1.0,1.0
2024-07-13T13:30:00.000000000,0.017802644964394713,0.23374975948954207,1.0,-1.0,1.0
2024-07-13T14:00:00.000000000,0.011488406356333537,0.32606949885399095,1.0,-1.0,1.0
2024-07-13T14:30:00.000000000,0.015251722789837446,0.276800917912021,0.25,-1.0,1.0
2024-07-13T15:00:00.000000000,0.01312721676109873,0.363567420951664,0.25,-1.0,1.0
2024-07-13T15:30:00.000000000,0.011635846391929282,0.3257848903236931,0.25,-1.0,1.0
2024-07-13T16:00:00.000000000,0.009484569326841882,0.35607646063467735,1.0,-1.0,1.0
2024-07-13T16:30:00.000000000,0.006861401414431751,0.3700315881750391,0.25,-1.0,1.0
2024-07-13T17:00:00.000000000,0.00465145970153918,0.276649111900534,0.25,-1.0,1.0
2024-07-13T17:30:00.000000000,0.0011330717729145516,0.22430375946812448,0.25,-1.0,1.0
2024-07-13T18:00:00.000000000,0.008634626599413601,0.24069363772688784,1.0,-1.0,1.0
2024-07-13T18:30:00.000000000,0.009695259964976891,0.31953779907386504,0.25,-1.0,1.0
2024-07-13T19:00:00.000000000,0.013140850340522573,0.24339561437212712,0.25,-1.0,1.0
2024-07-13T19:30:00.000000000,0.020783771748014778,0.1314223956415681,0.25,-1.0,1.0
2024-07-13T20:00:00.000000000,0.012725490288111428,0.06060364344103956,0.25,-1.0,1.0
2024-07-13T20:30:00.000000000,0.0048112153410635825,0.03955839115603141,0.25,-1.0,1.0
2024-07-13T21:00:00.000000000,0.0039530073414140434,0.02074061664336634,0.25,-1.0,1.0
2024-07-13T21:30:00.000000000,0.007425627565982888,0.0039541983873109905,1.0,-1.0,1.0
2024-07-13T22:00:00.000000000,0.01366042867981853,0.00004863340142009532,0.25,-1.0,1.0
2024-07-13T22:30:00.000000000,0.007283870109491268,0.0,1.0,-1.0,1.0
2024-07-13T23:00:00.000000000,0.005662815129337313,0.0,1.0,-1.0,1.0
2024-07-13T23:30:00.000000000,0.003371109039852003,0.0,0.25,-1.0,1.0
2024-07-14T00:00:00.000000000,0.006228192902459836,0.0,0.25,-1.0,1.0
2024-07-14T00:30:00.000000000,0.008945171361420002,0.0,0.25,-1.0,1.0
2024-07-14T01:00:00.000000000,0.009997544462763531,0.0,0.25,-1.0,1.0
2024-07-14T01:30:00.000000000,0.009646753428982356,0.0,0.25,-1.0,1.0
2024-07-14T02:00:00.000000000,0.009920448459968973,0.0,0.25,-1.0,1.0
2024-07-14T02:30:00.000000000,0.004660533569183837,0.0,0.25,-1.0,1.0
2024-07-14T03:00:00.000000000,0.0,0.0,0.25,-1.0,1.0
2024-07-14T03:30:00.000000000,0.0,0.0,0.25,-1.0,1.0
2024-07-14T04:00:00.000000000,0.0,0.0,0.25,-1.0,1.0
2024-07-14T04:30:00.000000000,0.0005868544600938967,0.0,0.25,-1.0,1.0
2024-07-14T05:00:00.000000000,0.0019072769953051645,0.0,0.25,-1.0,1.0
2024-07-14T05:30:00.000000000,0.002170370270641047,0.0016104408941192856,0.25,-1.0,1.0
2024-07-14T06:00:00.000000000,0.00029342723004694836,0.012335064196851304,0.25,-1.0,1.0
2024-07-14T06:30:00.000000000,0.00014671361502347418,0.025954560199164374,0.25,-1.0,1.0
2024-07-14T07:00:00.000000000,0.0,0.05422697555973061,0.25,-1.0,1.0
2024-07-14T07:30:00.000000000,0.0,0.12479856437679168,0.25,-1.0,1.0
2024-07-14T08:00:00.000000000,0.0,0.22920545190384395,0.25,-1.0,1.0
2024-07-14T08:30:00.000000000,0.0,0.3437184771299032,0.25,-1.0,1.0
2024-07-14T09:00:00.000000000,0.0,0.4094468799123702,0.25,-1.0,1.0
2024-07-14T09:30:00.000000000,0.0,0.5683282332063357,0.25,-1.0,1.0
2024-07-14T10:00:00.000000000,0.00011661931215809338,0.5588452999516965,1.0,-1.0,1.0
2024-07-14T10:30:00.000000000,0.000031805266952207286,0.7568673533269452,1.0,-1.0,1.0
2024-07-14T11:00:00.000000000,0.00345789976250031,0.7303208615097871,1.0,-1.0,1.0
2024-07-14T11:30:00.000000000,0.013008889129168078,0.6434916740382048,1.0,-1.0,1.0
2024-07-14T12:00:00.000000000,0.008036378831057484,0.8419568652010212,1.0,-1.0,1.0
2024-07-14T12:30:00.000000000,0.00015731537067420993,0.7690480443849689,0.25,-1.0,1.0
2024-07-14T13:00:00.000000000,0.00019155457176911288,0.6491288069302811,0.25,-1.0,1.0
2024-07-14T13:30:00.000000000,0.0023837902264600714,0.5135893328704704,0.25,-1.0,1.0
2024-07-14T14:00:00.000000000,0.012305120245445335,0.5351032467049095,0.25,-1.0,1.0
2024-07-14T14:30:00.000000000,0.041368882496751455,0.5211954046138756,0.25,-1.0,1.0
2024-07-14T15:00:00.000000000,0.034989010703768086,0.5761270277088926,0.25,-1.0,1.0
2024-07-14T15:30:00.000000000,0.03707791889570857,0.6622164197989174,0.25,-1.0,1.0
2024-07-14T16:00:00.000000000,0.03413092740474953,0.5070261732951206,0.25,-1.0,1.0
2024-07-14T16:30:00.000000000,0.030824817281484698,0.46793171306887205,0.25,-1.0,1.0
2024-07-14T17:00:00.000000000,0.02054763094700722,0.49337624817966214,0.25,-1.0,1.0
2024-07-14T17:30:00.000000000,0.021933489655531546,0.4351118660366228,0.25,-1.0,1.0
2024-07-14T18:00:00.000000000,0.02566832657274157,0.3919132364356015,1.0,-1.0,1.0
2024-07-14T18:30:00.000000000,0.008496100146672552,0.421885534399182,1.0,-1.0,1.0
2024-07-14T19:00:00.000000000,0.003643102711988079,0.31797661560087526,1.0,-1.0,1.0
2024-07-14T19:30:00.000000000,0.00009541580085662186,0.2006807846860892,0.25,-1.0,1.0
2024-07-14T20:00:00.000000000,0.000021203511301471526,0.10377597635218622,1.0,-1.0,1.0
2024-07-14T20:30:00.000000000,0.0,0.046595016296755234,1.0,-1.0,1.0
2024-07-14T21:00:00.000000000,0.0,0.022151930589354128,1.0,-1.0,1.0
2024-07-14T21:30:00.000000000,0.0,0.00525427104105854,1.0,-1.0,1.0
2024-07-14T22:00:00.000000000,0.0,0.0,1.0,-1.0,1.0
2024-07-14T22:30:00.000000000,0.0,0.0,1.0,-1.0,1.0
2024-07-14T23:00:00.000000000,0.0,0.0,1.0,-1.0,1.0
2024-07-14T23:30:00.000000000,0.0,0.0,0.25,-1.0,1.0
2024-07-15T00:00:00.000000000,0.0,0.0,0.25,-1.0,1.0
2024-07-15T00:30:00.000000000,0.0002630932753358824,0.0,1.0,-1.0,1.0
2024-07-15T01:00:00.000000000,0.005999978281076651,0.0,0.25,-1.0,1.0
2024-07-15T01:30:00.000000000,0.019081078140509376,0.0,0.25,-1.0,1.0
2024-07-15T02:00:00.000000000,0.022704009864362825,0.0,0.25,-1.0,1.0
2024-07-15T02:30:00.000000000,0.03324044030145733,0.0,0.25,-1.0,1.0
2024-07-15T03:00:00.000000000,0.05325510206070669,0.0,0.25,-1.0,1.0
2024-07-15T03:30:00.000000000,0.08658470248984475,0.0,0.25,-1.0,1.0
2024-07-15T04:00:00.000000000,0.10223943192574317,0.0,0.25,-1.0,1.0
2024-07-15T04:30:00.000000000,0.11383063038512499,0.0,0.25,-1.0,1.0
2024-07-15T05:00:00.000000000,0.12023097246493153,0.0,0.25,-1.0,1.0
2024-07-15T05:30:00.000000000,0.13537230939063175,0.00193214532096237,0.25,-1.0,1.0
2024-07-15T06:00:00.000000000,0.20673308773533314,0.018889472617321233,0.25,-1.0,1.0
2024-07-15T06:30:00.000000000,0.29586199678424474,0.05190684270233032,0.25,-1.0,1.0
2024-07-15T07:00:00.000000000,0.30880531879246176,0.056056900507629834,1.0,-1.0,1.0
2024-07-15T07:30:00.000000000,0.27331137176629083,0.07219355396711441,0.25,-1.0,1.0
2024-07-15T08:00:00.000000000,0.22832331465910144,0.07392805984009987,1.0,-1.0,1.0
2024-07-15T08:30:00.000000000,0.20565157011066565,0.07438755139871946,0.25,-1.0,1.0
2024-07-15T09:00:00.000000000,0.1893026417889529,0.10456876140006777,0.25,-1.0,1.0
2024-07-15T09:30:00.000000000,0.16321908468046,0.11831099736766504,0.25,-1.0,1.0
2024-07-15T10:00:00.000000000,0.17454254484639897,0.14048664171298167,0.25,-1.0,1.0
2024-07-15T10:30:00.000000000,0.1372742544954536,0.15993398270516332,0.25,-1.0,1.0
2024-07-15T11:00:00.000000000,0.14641512754240965,0.17038635316699524,0.25,-1.0,1.0
2024-07-15T11:30:00.000000000,0.16026231641091004,0.1786420831117309,1.0,-1.0,1.0
2024-07-15T12:00:00.000000000,0.18426976426950462,0.3253009820619721,1.0,-1.0,1.0
2024-07-15T12:30:00.000000000,0.17622009818517287,0.30375063404818287,1.0,-1.0,1.0
2024-07-15T13:00:00.000000000,0.15542675976943182,0.24457843419840988,1.0,-1.0,1.0
2024-07-15T13:30:00.000000000,0.12848644920054436,0.18054028058138039,1.0,-1.0,1.0
2024-07-15T14:00:00.000000000,0.16248815652510845,0.16754258626256746,0.25,-1.0,1.0
2024-07-15T14:30:00.000000000,0.19033618911697764,0.17660104087006478,0.25,-1.0,1.0
2024-07-15T15:00:00.000000000,0.21736093897665165,0.13396633422413,0.25,-1.0,1.0
2024-07-15T15:30:00.000000000,0.17409101426896084,0.09443266163922964,1.0,-1.0,1.0
2024-07-15T16:00:00.000000000,0.13067238496234745,0.07636684387557102,0.25,-1.0,1.0
2024-07-15T16:30:00.000000000,0.10126153082252198,0.0765450707349996,1.0,-1.0,1.0
2024-07-15T17:00:00.000000000,0.06596312962371567,0.08386551521496069,1.0,-1.0,1.0
2024-07-15T17:30:00.000000000,0.030145530408774497,0.07358336544903701,1.0,-1.0,1.0
2024-07-15T18:00:00.000000000,0.03470169009489363,0.14345106970046553,0.25,-1.0,1.0
2024-07-15T18:30:00.000000000,0.04590923038481435,0.10759855084841762,1.0,-1.0,1.0
2024-07-15T19:00:00.000000000,0.03382696516276451,0.06775634185734533,1.0,-1.0,1.0
2024-07-15T19:30:00.000000000,0.07332804416945651,0.10900939260561093,0.25,-1.0,1.0
2024-07-15T20:00:00.000000000,0.09230254720605588,0.056323554124528566,0.25,-1.0,1.0
2024-07-15T20:30:00.000000000,0.11916529136264714,0.021887810409978545,0.25,-1.0,1.0
2024-07-15T21:00:00.000000000,0.12832414982912477,0.006652324385715189,0.25,-1.0,1.0
2024-07-15T21:30:00.000000000,0.12821318047474772,0.0007543807385660618,0.25,-1.0,1.0
2024-07-15T22:00:00.000000000,0.07068097644596283,0.0,0.25,-1.0,1.0
2024-07-15T22:30:00.000000000,0.05349251165287875,0.0,0.25,-1.0,1.0
2024-07-15T23:00:00.000000000,0.05298779210403373,0.0,0.25,-1.0,1.0
2024-07-15T23:30:00.000000000,0.05010582796611751,0.0,0.25,-1.0,1.0
2024-07-16T00:00:00.000000000,0.0649602920779808,0.0,0.25,-1.0,1.0
2024-07-16T00:30:00.000000000,0.05713654693894896,0.0,0.25,-1.0,1.0
2024-07-16T01:00:00.000000000,0.07338109098069812,0.0,1.0,-1.0,1.0
2024-07-16T01:30:00.000000000,0.07757953367213442,0.0,0.25,-1.0,1.0
2024-07-16T02:00:00.000000000,0.06885450571033855,0.0,0.25,-1.0,1.0
2024-07-16T02:30:00.000000000,0.061043608082921696,0.0,0.25,-1.0,1.0
2024-07-16T03:00:00.000000000,0.055460148379623334,0.0,0.25,-1.0,1.0
2024-07-16T03:30:00.000000000,0.0484490700467385,0.0,0.25,-1.0,1.0
2024-07-16T04:00:00.000000000,0.05078443912182494,0.0,0.25,-1.0,1.0
2024-07-16T04:30:00.000000000,0.09621112758214863,0.0,0.25,-1.0,1.0
2024-07-16T05:00:00.000000000,0.1436152874551982,0.0,0.25,-1.0,1.0
2024-07-16T05:30:00.000000000,0.24589149548939976,0.0008567857430852352,0.25,-1.0,1.0
2024-07-16T06:00:00.000000000,0.28935720923072317,0.007643286446057872,1.0,-1.0,1.0
2024-07-16T06:30:00.000000000,0.3432984967118744,0.018849016701136957,1.0,-1.0,1.0
2024-07-16T07:00:00.000000000,0.3635655363489051,0.04652307706354227,1.0,-1.0,1.0
2024-07-16T07:30:00.000000000,0.3179234404469321,0.08196744644222295,1.0,-1.0,1.0
2024-07-16T08:00:00.000000000,0.2957217126063092,0.09598902251895701,1.0,-1.0,1.0
2024-07-16T08:30:00.000000000,0.28199788569420925,0.1455344358024569,1.0,-1.0,1.0
2024-07-16T09:00:00.000000000,0.27090549143128045,0.18335910782541795,0.25,-1.0,1.0
2024-07-16T09:30:00.000000000,0.329747841150885,0.23332271516614872,0.25,-1.0,1.0
2024-07-16T10:00:00.000000000,0.28227998684214345,0.22647364302467476,0.25,-1.0,1.0
2024-07-16T10:30:00.000000000,0.24644316714847214,0.3603339723048534,0.25,-1.0,1.0
2024-07-16T11:00:00.000000000,0.25236111972174347,0.534542673484439,0.25,-1.0,1.0
2024-07-16T11:30:00.000000000,0.23030605360295103,0.5131174923813864,0.25,-1.0,1.0
2024-07-16T12:00:00.000000000,0.2736955005327178,0.5993936042353796,0.25,-1.0,1.0
2024-07-16T12:30:00.000000000,0.30186416725218623,0.5977261654537069,0.25,-1.0,1.0
2024-07-16T13:00:00.000000000,0.26039904273160935,0.6859945567232548,0.25,-1.0,1.0
2024-07-16T13:30:00.000000000,0.23760531401950347,0.7777343168220597,0.25,-1.0,1.0
2024-07-16T14:00:00.000000000,0.2278617503162788,0.7408777821415752,0.25,-1.0,1.0
2024-07-16T14:30:00.000000000,0.21241860473109453,0.6470173180371821,0.25,-1.0,1.0
2024-07-16T15:00:00.000000000,0.20365128988554781,0.7270533625184977,0.25,-1.0,1.0
2024-07-16T15:30:00.000000000,0.19949131282749097,0.7819922811432791,0.25,-1.0,1.0
2024-07-16T16:00:00.000000000,0.20901911354307462,0.6848744038302008,0.25,-1.0,1.0
2024-07-16T16:30:00.000000000,0.19067218690309062,0.7079834351575452,0.25,-1.0,1.0
2024-07-16T17:00:00.000000000,0.19066652380744148,0.6462815614347772,1.0,-1.0,1.0
2024-07-16T17:30:00.000000000,0.16055028430864188,0.5281033423173147,1.0,-1.0,1.0
2024-07-16T18:00:00.000000000,0.14796775092989176,0.40072181413736097,1.0,-1.0,1.0
2024-07-16T18:30:00.000000000,0.11062851196041672,0.32313904944038596,1.0,-1.0,1.0
2024-07-16T19:00:00.000000000,0.08208539393667807,0.23136590664569695,1.0,-1.0,1.0
2024-07-16T19:30:00.000000000,0.0751481073146787,0.15569127561395624,1.0,-1.0,1.0
2024-07-16T20:00:00.000000000,0.03668471274749141,0.0862425239958941,1.0,-1.0,1.0
2024-07-16T20:30:00.000000000,0.03410800183047148,0.04104651138802308,0.25,-1.0,1.0
2024-07-16T21:00:00.000000000,0.030969259941423143,0.013363237134063503,0.25,-1.0,1.0
2024-07-16T21:30:00.000000000,0.016481879580820268,0.003181193088628273,0.25,-1.0,1.0
2024-07-16T22:00:00.000000000,0.013712992370306473,0.0,0.25,-1.0,1.0
2024-07-16T22:30:00.000000000,0.018088815439802213,0.0,0.25,-1.0,1.0
2024-07-16T23:00:00.000000000,0.02188445971477896,0.0,0.25,-1.0,1.0
2024-07-16T23:30:00.000000000,0.029152666648899248,0.0,0.25,-1.0,1.0
2024-07-17T00:00:00.000000000,0.035487926325332625,0.0,0.25,-1.0,1.0
2024-07-17T00:30:00.000000000,0.03234239267549721,0.0,0.25,-1.0,1.0
2024-07-17T01:00:00.000000000,0.0361589884651816,0.0,0.25,-1.0,1.0
2024-07-17T01:30:00.000000000,0.034781752113007915,0.0,0.25,-1.0,1.0
2024-07-17T02:00:00.000000000,0.029060679672912947,0.0,0.25,-1.0,1.0
2024-07-17T02:30:00.000000000,0.027986624331647912,0.0,0.25,-1.0,1.0
2024-07-17T03:00:00.000000000,0.033003146151211075,0.0,0.25,-1.0,1.0
