From Bus Number,To Bus Number,Tertiary Bus Number,From Bus Name,To Bus Name,Tertiary Bus Name,Circuit ID,Node Number,Node Name,Sensitivity Factor MW
1154,2302,0,BB39W,BB47NW,,L1,4309,CANT5G,0.199
1154,2302,0,BB39W,BB47NW,,L1,4311,CANT31,0.1989
1154,2302,0,BB39W,BB47NW,,L1,4314,CANT32,0.1989
1154,2302,0,BB39W,BB47NW,,L1,4317,ELY_5,0.199
1154,2302,0,BB39W,BB47NW,,L1,4318,ELY_5G,0.199
1154,2302,0,BB39W,BB47NW,,L1,4323,FAIR5,0.1991
1154,2302,0,BB39W,BB47NW,,L1,4324,FAIR5G,0.1991
1154,2302,0,BB39W,BB47NW,,L1,4332,GROV51,0.1969
1154,2302,0,BB39W,BB47NW,,L1,4335,GROV52,0.1969
1154,2302,0,BB39W,BB47NW,,L1,4341,HIGH5,0.1989
1154,2302,0,BB39W,BB47NW,,L1,4342,WODN5G,0.1958
1154,2302,0,BB39W,BB47NW,,L1,4343,HIGH5G,0.1989
1154,2302,0,BB39W,BB47NW,,L1,4347,LLDO5,0.1979
1154,2302,0,BB39W,BB47NW,,L1,4353,PENA5,0.1969
1154,2302,0,BB39W,BB47NW,,L1,4354,PENA5G,0.1969
1154,2302,0,BB39W,BB47NW,,L1,4359,SANA5,0.1991
1154,2302,0,BB39W,BB47NW,,L1,4360,SANA5G,0.1991
1154,2302,0,BB39W,BB47NW,,L1,4362,SANA31,0.1989
1154,2302,0,BB39W,BB47NW,,L1,4365,SANA32,0.1989
1154,2302,0,BB39W,BB47NW,,L1,4374,CANS31,0.1989
1154,2302,0,BB39W,BB47NW,,L1,4377,CANS32,0.1989
1154,2302,0,BB39W,BB47NW,,L1,4380,ELYF3T,0.1989
1154,2302,0,BB39W,BB47NW,,L1,4383,ELYH3T,0.1989
1154,2302,0,BB39W,BB47NW,,L1,5600,51L7074P26,-0.123
1154,2302,0,BB39W,BB47NW,,L1,5601,WHTN3_5L9,-0.123
1154,2302,0,BB39W,BB47NW,,L1,5602,51L7074P65,-0.1465
1154,2302,0,BB39W,BB47NW,,L1,5603,GRNF3_4L9,-0.1465
1154,2302,0,BB39W,BB47NW,,L1,5604,51L9233P1,-0.1476
1154,2302,0,BB39W,BB47NW,,L1,5605,STTN3_1L9,-0.1476
1154,2302,0,BB39W,BB47NW,,L1,5606,51L9233P2,-0.1476
1154,2302,0,BB39W,BB47NW,,L1,5607,DERW3_4L9,-0.1476
1154,2302,0,BB39W,BB47NW,,L1,5608,51L6765P1,-0.1354
1154,2302,0,BB39W,BB47NW,,L1,5609,JESU3_3L9,-0.1354
1154,2302,0,BB39W,BB47NW,,L1,5610,56L7752P13,-0.1993
1154,2302,0,BB39W,BB47NW,,L1,5611,LCDL3_3L9,-0.1993
1154,2302,0,BB39W,BB47NW,,L1,5612,56L7752P30,-0.1864
1154,2302,0,BB39W,BB47NW,,L1,5613,TRGF3_4L9,-0.1864
1154,2302,0,BB39W,BB47NW,,L1,5614,56L7076P11,-0.2059
1154,2302,0,BB39W,BB47NW,,L1,5615,LOUG3_1L9,-0.2059
1154,2302,0,BB39W,BB47NW,,L1,5616,56L7076P58,-0.2028
1154,2302,0,BB39W,BB47NW,,L1,5617,ROSD3_4L9,-0.2028
1154,2302,0,BB39W,BB47NW,,L1,5877,51L7674P81,0.1955
1154,2302,0,BB39W,BB47NW,,L1,5878,PENA3_2L9,0.1955
1154,2302,0,BB39W,BB47NW,,L1,5879,51L7674P76,0.1956
1154,2302,0,BB39W,BB47NW,,L1,5880,CARW3_1L9,0.1956
1154,2302,0,BB39W,BB47NW,,L1,5893,82BB22N,-0.4381
1154,2302,0,BB39W,BB47NW,,L1,5894,82BB22S,0.0287
1154,2302,0,BB39W,BB47NW,,L1,6030,56L7752P42,-0.1792
1154,2302,0,BB39W,BB47NW,,L1,6031,COWB3_2L9,-0.1792
1154,2302,0,BB39W,BB47NW,,L1,6032,56L7077P1,-0.1792
1154,2302,0,BB39W,BB47NW,,L1,6033,BOVE3_1L9,-0.1792
1154,2302,0,BB39W,BB47NW,,L1,22751,BRHI91,-0.1091
1154,2302,0,BB39W,BB47NW,,L1,22752,BRHI92,-0.1091
1154,2302,0,BB39W,BB47NW,,L1,22852,EAST92,-0.207
1154,2302,0,BB39W,BB47NW,,L1,22853,EAST91,-0.207
1154,2302,0,BB39W,BB47NW,,L1,22951,CARN92,0.1259
1154,2302,0,BB39W,BB47NW,,L1,22952,CARN91,0.1062
1154,2302,0,BB39W,BB47NW,,L1,23151,GRAT91,0.0953
1154,2302,0,BB39W,BB47NW,,L1,23152,GRAT92,0.0953
