substation,zone,technology,capacity_mw,curtailment_pct,curtailed_mwh,total_mwh,delivered_mwh,curtailed_hours,binding_branch,n_sensitive_branches
GWAU,swansea-north,PV,20,32.41,7212,22257,15045,3256,52L6050P55->GWAU3_MAIN1,45
GWAU,swansea-north,PV,30,48.81,16296,33385,17090,4279,52L6050P55->GWAU3_MAIN1,45
GWAU,swansea-north,PV,50,65.36,36366,55642,19276,5387,52L6050P55->GWAU3_MAIN1,45
GWAU,swansea-north,Wind,5,0.01,1,12642,12642,10,52L6050P55->GWAU3_MAIN1,45
GWAU,swansea-north,Wind,10,10.21,2581,25285,22704,3154,52L6050P55->GWAU3_MAIN1,45
GWAU,swansea-north,Wind,20,37.99,19213,50570,31357,7330,52L6050P55->GWAU3_MAIN1,45
GWAU,swansea-north,Wind,30,53.46,40556,75855,35299,9427,52L6050P55->GWAU3_MAIN1,45
GWAU,swansea-north,Wind,50,69.02,87262,126425,39162,11519,52L6050P55->GWAU3_MAIN1,45
GWAU,swansea-north,BESS,5,0.78,157,20203,20046,687,52L6050P55->GWAU3_MAIN1,45
GWAU,swansea-north,BESS,10,27.48,11105,40406,29301,4926,52L6050P55->GWAU3_MAIN1,45
GWAU,swansea-north,BESS,20,44.29,35788,80812,45024,5514,52L6050P55->GWAU3_MAIN1,45
GWAU,swansea-north,BESS,30,58.82,71299,121219,49919,17568,52L6050P55->GWAU3_MAIN1,45
GWAU,swansea-north,BESS,50,75.29,152112,202031,49919,17568,52L6050P55->GWAU3_MAIN1,45
Gowerton East,swansea-north,PV,5,0.0,0,5564,5564,0,None,30
Gowerton East,swansea-north,PV,10,0.0,0,11128,11128,0,None,30
Gowerton East,swansea-north,PV,20,0.0,0,22257,22257,0,None,30
Gowerton East,swansea-north,PV,30,0.0,0,33385,33385,0,None,30
Gowerton East,swansea-north,PV,50,0.46,256,55642,55386,191,GOWE1_113->GOWE3_#1T0,30
Gowerton East,swansea-north,Wind,5,0.0,0,12642,12642,0,None,30
Gowerton East,swansea-north,Wind,10,0.0,0,25285,25285,0,None,30
Gowerton East,swansea-north,Wind,20,0.0,0,50570,50570,0,None,30
Gowerton East,swansea-north,Wind,30,0.0,0,75855,75855,0,None,30
Gowerton East,swansea-north,Wind,50,0.99,1253,126425,125171,812,GOWE1_113->GOWE3_#1T0,30
Gowerton East,swansea-north,BESS,5,0.0,0,20203,20203,0,None,30
Gowerton East,swansea-north,BESS,10,0.0,0,40406,40406,0,None,30
Gowerton East,swansea-north,BESS,20,0.0,0,80812,80812,0,None,30
Gowerton East,swansea-north,BESS,30,0.0,0,121219,121219,0,None,30
Gowerton East,swansea-north,BESS,50,10.58,21383,202031,180649,4303,GOWE1_113->GOWE3_#1T0,30
HEND,swansea-north,PV,5,0.0,0,5564,5564,0,None,21
HEND,swansea-north,PV,10,0.0,0,11128,11128,0,None,21
HEND,swansea-north,PV,20,11.59,2580,22257,19677,1610,HEND3_MAIN1->AMMA3_7L5,21
HEND,swansea-north,PV,30,27.79,9277,33385,24108,2816,HEND3_MAIN1->AMMA3_7L5,21
HEND,swansea-north,PV,50,48.2,26819,55642,28823,4114,HEND3_MAIN1->AMMA3_7L5,21
HEND,swansea-north,Wind,5,0.0,0,12642,12642,0,None,21
HEND,swansea-north,Wind,10,0.0,1,25285,25284,7,HEND3_MAIN1->AMMA3_7L5,21
HEND,swansea-north,Wind,20,13.74,6949,50570,43621,3863,HEND3_MAIN1->AMMA3_7L5,21
HEND,swansea-north,Wind,30,30.56,23183,75855,52672,6369,HEND3_MAIN1->AMMA3_7L5,21
HEND,swansea-north,Wind,50,51.04,64524,126425,61900,9143,HEND3_MAIN1->AMMA3_7L5,21
HEND,swansea-north,BESS,5,0.0,0,20203,20203,0,None,21
HEND,swansea-north,BESS,10,1.4,564,40406,39842,2855,HEND3_MAIN1->AMMA3_7L5,21
HEND,swansea-north,BESS,20,30.61,24740,80812,56072,4919,HEND3_MAIN1->AMMA3_7L5,21
HEND,swansea-north,BESS,30,40.7,49335,121219,71883,4919,HEND3_MAIN1->AMMA3_7L5,21
