Power Units_Bus Number,MW_2255,MVAr_2255,MW_3732,MVAr_3732,MW_3762,MVAr_3762,MW_3771,MVAr_3771,MW_3772,MVAr_3772,MW_3780,MVAr_3780,MW_3789,MVAr_3789,MW_3792,MVAr_3792,MW_517100,MVAr_517100,MW_517102,MVAr_517102,MW_547400,MVAr_547400,MW_549000,MVAr_549000,MW_583313,MVAr_583313,MW_583314,MVAr_583314
2024-01-09 06:30:00,6.94,0.00,5.17,-0.73,8.95,0.00,1.56,-0.55,1.56,-0.55,4.67,0.00,6.82,0.00,2.42,0.00,-17.51,19.44,-17.51,19.44,9.82,-1.35,17.31,-5.30,20.84,4.96,20.84,4.96
2024-01-09 07:00:00,7.51,0.00,5.76,-0.62,9.91,0.00,1.78,-0.54,1.78,-0.54,5.08,0.00,8.24,0.00,2.53,0.00,-17.00,19.78,-17.00,19.78,9.59,-1.43,19.73,-3.56,20.52,4.75,20.52,4.75
2024-01-09 07:30:00,8.36,0.00,6.79,-0.53,11.63,0.00,2.12,-0.57,2.12,-0.57,5.88,0.00,9.38,0.00,2.74,0.00,-13.86,21.03,-13.86,21.03,5.99,-2.59,21.86,-3.03,20.40,4.69,20.40,4.69
2024-01-09 08:00:00,9.15,0.00,7.76,-0.39,13.18,0.00,2.29,-0.55,2.29,-0.55,6.48,0.00,10.05,0.00,2.84,0.00,-11.80,22.10,-11.80,22.10,5.50,-3.51,25.39,-2.65,20.18,5.46,20.18,5.46
2024-01-09 08:30:00,9.65,0.00,8.52,-0.28,14.11,0.00,2.33,-0.54,2.33,-0.54,6.73,0.00,10.68,0.00,2.92,0.00,-9.30,22.56,-9.30,22.56,4.20,-3.82,28.44,-2.02,20.14,5.40,20.14,5.40
2024-01-09 09:00:00,9.82,0.00,9.25,-0.14,14.47,0.00,2.38,-0.52,2.38,-0.52,6.98,0.00,10.51,0.00,2.93,0.00,-7.75,22.70,-7.75,22.70,4.20,-3.99,30.32,-1.93,19.95,4.90,19.95,4.90
2024-01-09 09:30:00,9.96,0.00,9.89,-0.12,15.45,0.00,2.42,-0.50,2.42,-0.50,7.19,0.00,11.02,0.00,2.98,0.00,-4.70,21.44,-4.70,21.44,0.68,-2.65,31.42,-0.28,19.77,4.35,19.77,4.35
2024-01-09 10:00:00,9.76,0.00,10.04,-0.10,15.42,0.00,2.38,-0.51,2.38,-0.51,6.79,0.00,10.58,0.00,3.01,0.00,-8.30,22.76,-8.30,22.76,-1.47,-2.45,32.65,-3.44,19.79,4.42,19.79,4.42
2024-01-09 10:30:00,9.76,0.00,10.19,-0.10,15.47,0.00,2.42,-0.50,2.42,-0.50,6.76,0.00,9.67,0.00,2.99,0.00,-8.15,22.10,-8.15,22.10,1.36,-2.22,31.44,-3.48,19.39,4.25,19.39,4.25
2024-01-09 11:00:00,9.78,0.00,10.39,-0.08,15.67,0.00,2.45,-0.51,2.45,-0.51,6.69,0.00,9.15,0.00,3.00,0.00,-9.49,21.34,-9.49,21.34,3.40,-2.22,31.56,0.22,19.37,4.29,19.37,4.29
2024-01-09 11:30:00,9.56,0.00,10.29,-0.04,15.97,0.00,2.38,-0.50,2.38,-0.50,6.36,0.00,8.82,0.00,2.92,0.00,-15.71,22.03,-15.71,22.03,7.27,-2.93,30.96,0.00,18.93,4.05,18.93,4.05
2024-01-09 12:00:00,8.07,0.00,10.13,0.01,15.77,0.00,2.27,-0.51,2.27,-0.51,6.82,0.00,8.96,0.00,2.86,0.00,-17.82,22.84,-17.82,22.84,9.66,-4.43,30.29,-3.17,18.72,4.04,18.72,4.04
2024-01-09 12:30:00,7.55,0.00,9.96,-0.08,15.53,0.00,2.18,-0.51,2.18,-0.51,7.16,0.00,9.76,0.00,2.84,0.00,-14.79,20.80,-14.79,20.80,6.80,-4.34,29.83,-0.87,18.60,4.01,18.60,4.01
2024-01-09 13:00:00,7.74,0.00,9.99,-0.03,15.31,0.00,2.22,-0.52,2.22,-0.52,6.36,0.00,8.03,0.00,2.86,0.00,-20.40,20.49,-20.40,20.49,10.14,-3.21,27.83,0.00,18.50,3.87,18.50,3.87
2024-01-09 13:30:00,7.42,0.00,9.71,-0.11,14.63,0.00,2.13,-0.54,2.13,-0.54,6.30,0.00,8.31,0.00,2.86,0.00,-20.77,20.04,-20.77,20.04,9.82,-3.26,26.48,0.26,18.21,3.92,18.21,3.92
2024-01-09 14:00:00,7.43,0.00,9.46,-0.14,14.43,0.00,2.12,-0.55,2.12,-0.55,6.15,0.00,8.60,0.00,2.78,0.00,-18.39,19.37,-18.39,19.37,9.20,-3.27,26.12,-0.37,18.03,3.85,18.03,3.85
2024-01-09 14:30:00,8.01,0.00,9.33,-0.13,14.68,0.00,2.10,-0.53,2.10,-0.53,6.31,0.00,9.10,0.00,2.78,0.00,-17.90,20.25,-17.90,20.25,7.35,-2.65,26.26,3.15,17.87,3.76,17.87,3.76
2024-01-09 15:00:00,8.61,0.00,9.19,-0.10,14.83,0.00,2.12,-0.53,2.12,-0.53,7.06,0.00,9.45,0.00,2.80,0.00,-12.78,19.13,-12.78,19.13,3.56,-2.10,27.22,-0.38,17.71,3.68,17.71,3.68
2024-01-09 15:30:00,9.01,0.00,9.14,-0.16,14.93,0.00,2.29,-0.54,2.29,-0.54,6.94,0.00,9.37,0.00,2.83,0.00,-9.06,17.52,-9.06,17.52,4.85,-2.23,28.04,3.02,17.69,3.68,17.69,3.68
2024-01-09 16:00:00,9.19,0.00,9.20,-0.18,15.23,0.00,2.57,-0.55,2.57,-0.55,7.38,0.00,9.93,0.00,2.97,0.00,-11.35,18.23,-11.35,18.23,8.80,-2.90,29.47,-3.51,17.78,3.86,17.78,3.86
2024-01-09 16:30:00,9.31,0.00,9.09,-0.25,15.58,0.00,2.95,-0.54,2.95,-0.54,7.89,0.00,9.88,0.00,3.15,0.00,-15.19,19.64,-15.19,19.64,12.29,-3.04,31.78,-3.55,17.90,3.71,17.90,3.71
2024-01-09 17:00:00,9.38,0.00,9.09,-0.39,16.23,0.00,3.18,-0.54,3.18,-0.54,8.55,0.00,9.70,0.00,3.33,0.00,-16.85,19.91,-16.85,19.91,14.86,-2.75,33.64,0.00,17.98,3.72,17.98,3.72
2024-01-09 17:30:00,9.20,0.00,8.76,-0.49,16.30,0.00,3.58,-0.55,3.58,-0.55,9.18,0.00,9.61,0.00,3.58,0.00,-17.36,19.99,-17.36,19.99,12.64,-2.55,35.14,-3.79,18.02,3.71,18.02,3.71
2024-01-09 18:00:00,9.09,0.00,8.42,-0.54,15.90,0.00,3.65,-0.55,3.65,-0.55,9.28,0.00,9.65,0.00,3.81,0.00,-20.16,20.98,-20.16,20.98,12.69,-2.14,35.60,2.61,18.00,3.85,18.00,3.85
2024-01-09 18:30:00,8.88,0.00,8.10,-0.61,15.72,0.00,3.72,-0.57,3.72,-0.57,9.24,0.00,9.64,0.00,3.96,0.00,-20.27,21.19,-20.27,21.19,12.10,-2.37,35.37,-1.73,18.08,3.89,18.08,3.89
2024-01-09 19:00:00,8.71,0.00,7.76,-0.61,15.38,0.00,3.72,-0.54,3.72,-0.54,9.08,0.00,9.40,0.00,3.84,0.00,-21.00,20.80,-21.00,20.80,13.49,-1.90,35.08,-0.96,18.08,3.88,18.08,3.88
2024-01-09 19:30:00,8.55,0.00,7.49,-0.63,15.02,0.00,3.65,-0.57,3.65,-0.57,8.68,0.00,9.54,0.00,3.73,0.00,-10.30,19.44,-10.30,19.44,3.95,-1.43,34.08,-1.31,18.07,3.91,18.07,3.91
2024-01-09 20:00:00,8.28,0.00,7.23,-0.66,14.20,0.00,3.39,-0.58,3.39,-0.58,8.32,0.00,9.21,0.00,3.54,0.00,-9.01,18.45,-9.01,18.45,3.70,-1.60,33.09,0.00,18.09,3.97,18.09,3.97
2024-01-09 20:30:00,7.85,0.00,6.86,-0.69,13.10,0.00,3.21,-0.54,3.21,-0.54,8.00,0.00,8.97,0.00,3.38,0.00,-11.26,18.20,-11.26,18.20,5.34,-1.87,31.38,-2.95,17.95,3.99,17.95,3.99
2024-01-09 21:00:00,7.70,0.00,6.56,-0.72,12.58,0.00,2.98,-0.57,2.98,-0.57,7.67,0.00,8.52,0.00,3.25,0.00,-10.95,17.28,-10.95,17.28,7.04,-2.03,29.44,0.00,17.75,3.95,17.75,3.95
2024-01-09 21:30:00,7.48,0.00,6.29,-0.72,11.62,0.00,2.67,-0.59,2.67,-0.59,7.18,0.00,7.86,0.00,3.13,0.00,-12.77,17.06,-12.77,17.06,6.59,-2.22,28.06,-3.64,17.70,3.97,17.70,3.97
2024-01-09 22:00:00,7.04,0.00,5.87,-0.76,10.74,0.00,2.39,-0.61,2.39,-0.61,6.70,0.00,7.53,0.00,3.06,0.00,-16.48,17.04,-16.48,17.04,8.53,-1.94,26.12,0.00,17.60,4.04,17.60,4.04
2024-01-09 22:30:00,6.74,0.00,5.56,-0.77,10.16,0.00,2.18,-0.60,2.18,-0.60,6.18,0.00,6.87,0.00,2.91,0.00,-19.77,17.85,-19.77,17.85,7.25,-1.34,24.27,-4.18,17.60,3.85,17.60,3.85
2024-01-09 23:00:00,6.34,0.00,5.17,-0.76,9.34,0.00,1.92,-0.59,1.92,-0.59,5.73,0.00,6.45,0.00,2.74,0.00,-22.04,17.93,-22.04,17.93,10.98,-1.42,22.69,-2.06,17.61,3.89,17.61,3.89
2024-01-09 23:30:00,6.10,0.00,4.83,-0.78,8.81,0.00,1.64,-0.56,1.64,-0.56,5.24,0.00,6.03,0.00,2.57,0.00,-23.10,17.24,-23.10,17.24,12.37,-1.34,20.79,0.00,17.53,3.84,17.53,3.84
2024-01-10 00:00:00,6.06,0.00,4.62,-0.78,8.34,0.00,1.51,-0.60,1.51,-0.60,4.90,0.00,5.90,0.00,2.52,0.00,-25.95,18.54,-25.95,18.54,12.58,-1.42,19.34,-2.46,17.57,3.89,17.57,3.89
2024-01-10 00:30:00,5.94,0.00,4.62,-0.78,8.00,0.00,1.47,-0.60,1.47,-0.60,4.83,0.00,5.75,0.00,2.54,0.00,-24.92,18.49,-24.92,18.49,12.72,-1.61,18.29,-2.26,17.77,4.01,17.77,4.01
2024-01-10 01:00:00,5.94,0.00,4.62,-0.78,7.87,0.00,1.47,-0.58,1.47,-0.58,4.97,0.00,5.66,0.00,2.67,0.00,-24.94,18.57,-24.94,18.57,11.82,-1.56,17.91,0.00,17.84,4.05,17.84,4.05
2024-01-10 01:30:00,5.75,0.00,4.57,-0.78,7.68,0.00,1.40,-0.59,1.40,-0.59,4.82,0.00,5.35,0.00,2.65,0.00,-25.78,18.85,-25.78,18.85,12.89,-1.67,17.94,-2.02,17.92,4.07,17.92,4.07
2024-01-10 02:00:00,5.75,0.00,4.45,-0.78,7.58,0.00,1.34,-0.58,1.34,-0.58,4.69,0.00,5.55,0.00,2.62,0.00,-25.20,18.78,-25.20,18.78,11.88,-1.73,17.50,0.00,18.04,4.10,18.04,4.10
2024-01-10 02:30:00,5.66,0.00,4.34,-0.79,7.58,0.00,1.33,-0.56,1.33,-0.56,4.54,0.00,5.02,0.00,2.61,0.00,-27.52,19.23,-27.52,19.23,14.93,-1.49,8.10,0.00,18.18,4.13,18.18,4.13
2024-01-10 03:00:00,5.60,0.00,4.30,-0.80,7.46,0.00,1.30,-0.58,1.30,-0.58,4.46,0.00,5.03,0.00,2.54,0.00,-26.82,19.25,-26.82,19.25,14.38,-1.49,8.98,0.00,18.36,4.14,18.36,4.14
2024-01-10 03:30:00,5.62,0.00,4.23,-0.83,7.36,0.00,1.21,-0.56,1.21,-0.56,4.42,0.00,5.04,0.00,2.46,0.00,-25.38,18.78,-25.38,18.78,13.85,-1.54,16.66,0.00,18.52,4.16,18.52,4.16
2024-01-10 04:00:00,5.90,0.00,4.15,-0.79,7.26,0.00,1.13,-0.56,1.13,-0.56,4.35,0.00,4.82,0.00,2.38,0.00,-25.54,19.00,-25.54,19.00,14.04,-1.54,16.23,0.00,18.64,4.79,18.64,4.79
2024-01-10 04:30:00,5.80,0.00,4.15,-0.79,7.18,0.00,1.16,-0.56,1.16,-0.56,4.23,0.00,4.91,0.00,2.31,0.00,-24.82,18.78,-24.82,18.78,14.38,-1.61,16.01,-4.33,18.84,5.00,18.84,5.00
2024-01-10 05:00:00,5.85,0.00,4.25,-0.77,7.31,0.00,1.18,-0.58,1.18,-0.58,4.23,0.00,4.82,0.00,2.21,0.00,-25.81,19.33,-25.81,19.33,14.38,-1.61,8.69,0.00,19.03,4.98,19.03,4.98
2024-01-10 05:30:00,5.99,0.00,4.43,-0.74,7.46,0.00,1.23,-0.58,1.23,-0.58,4.27,0.00,5.00,0.00,2.22,0.00,-24.84,19.26,-24.84,19.26,13.88,-1.68,0.00,0.00,19.21,4.98,19.21,4.98
2024-01-10 06:00:00,6.26,0.00,4.63,-0.74,7.86,0.00,1.32,-0.58,1.32,-0.58,4.41,0.00,5.57,0.00,2.23,0.00,-23.30,19.13,-23.30,19.13,13.15,-1.61,16.61,0.00,19.43,4.99,19.43,4.99
2024-01-10 06:30:00,7.18,0.00,5.16,-0.71,8.98,0.00,1.58,-0.57,1.58,-0.57,4.84,0.00,6.75,0.00,2.42,0.00,-19.14,18.56,-19.14,18.56,11.70,-2.02,17.46,-3.93,19.53,4.92,19.53,4.92
2024-01-10 07:00:00,7.61,0.00,5.68,-0.69,9.97,0.00,1.80,-0.55,1.80,-0.55,5.28,0.00,8.09,0.00,2.51,0.00,-15.33,17.60,-15.33,17.60,9.67,-1.81,19.81,-3.61,19.60,4.34,19.60,4.34
2024-01-10 07:30:00,8.45,0.00,6.72,-0.56,11.72,0.00,2.15,-0.58,2.15,-0.58,5.98,0.00,9.52,0.00,2.67,0.00,-13.52,18.84,-13.52,18.84,7.20,-2.17,21.83,-3.32,19.71,4.08,19.71,4.08
2024-01-10 08:00:00,8.91,0.00,7.71,-0.37,13.32,0.00,2.38,-0.54,2.38,-0.54,6.48,0.00,10.17,0.00,2.84,0.00,-13.84,21.26,-13.84,21.26,7.07,-2.17,25.40,-2.75,19.87,4.12,19.87,4.12
2024-01-10 08:30:00,9.31,0.00,8.50,-0.29,14.18,0.00,2.44,-0.54,2.44,-0.54,6.82,0.00,11.06,0.00,2.93,0.00,-10.34,23.21,-10.34,23.21,3.09,-3.77,28.67,-1.95,19.85,4.04,19.85,4.04
2024-01-10 09:00:00,9.65,0.00,9.16,-0.22,14.61,0.00,2.44,-0.54,2.44,-0.54,6.90,0.00,10.98,0.00,2.95,0.00,-7.54,23.01,-7.54,23.01,1.94,-3.46,30.46,-1.04,19.97,4.07,19.97,4.07
2024-01-10 09:30:00,9.48,0.00,9.75,-0.14,14.88,0.00,2.40,-0.53,2.40,-0.53,7.20,0.00,10.82,0.00,2.81,0.00,-8.30,22.60,-8.30,22.60,1.94,-3.15,30.85,-0.16,19.87,4.03,19.87,4.03
2024-01-10 10:00:00,9.45,0.00,9.99,-0.10,15.07,0.00,2.34,-0.53,2.34,-0.53,6.99,0.00,10.63,0.00,2.86,0.00,-8.80,22.93,-8.80,22.93,-2.16,-3.38,30.57,-0.55,19.75,4.00,19.75,4.00
2024-01-10 10:30:00,8.95,0.00,9.97,-0.14,15.29,0.00,2.35,-0.56,2.35,-0.56,6.79,0.00,9.73,0.00,2.86,0.00,-11.12,22.85,-11.12,22.85,1.20,-3.38,30.26,-0.28,19.76,4.01,19.76,4.01
2024-01-10 11:00:00,8.05,0.00,9.87,-0.10,15.18,0.00,2.28,-0.56,2.28,-0.56,6.65,0.00,9.63,0.00,2.81,0.00,-12.23,22.34,-12.23,22.34,1.61,-3.61,28.99,-0.06,19.77,4.01,19.77,4.01
2024-01-10 11:30:00,7.47,0.00,9.71,-0.14,15.11,0.00,2.24,-0.56,2.24,-0.56,6.32,0.00,9.07,0.00,2.79,0.00,-13.11,21.38,-13.11,21.38,3.56,-3.81,27.82,-0.07,19.66,4.01,19.66,4.01
2024-01-10 12:00:00,7.16,0.00,9.69,-0.11,15.01,0.00,2.19,-0.55,2.19,-0.55,6.26,0.00,9.18,0.00,2.72,0.00,-15.17,21.44,-15.17,21.44,3.87,-4.05,26.53,-0.21,19.28,3.91,19.28,3.91
2024-01-10 12:30:00,7.05,0.00,9.69,-0.10,15.01,0.00,2.15,-0.54,2.15,-0.54,6.33,0.00,9.15,0.00,2.72,0.00,-16.11,21.08,-16.11,21.08,6.72,-4.58,25.54,-0.23,19.00,3.85,19.00,3.85
2024-01-10 13:00:00,6.84,0.00,9.62,-0.11,14.46,0.00,2.11,-0.55,2.11,-0.55,6.07,0.00,8.57,0.00,2.70,0.00,-18.59,21.80,-18.59,21.80,9.48,-4.73,25.27,-0.07,19.71,4.41,19.71,4.41
2024-01-10 13:30:00,6.39,0.00,9.39,-0.11,14.08,0.00,2.07,-0.53,2.07,-0.53,5.94,0.00,7.43,0.00,2.67,0.00,-20.79,19.83,-20.79,19.83,10.08,-3.01,23.54,-0.41,19.08,4.09,19.08,4.09
2024-01-10 14:00:00,6.99,0.00,9.25,-0.12,14.34,0.00,2.06,-0.58,2.06,-0.58,5.77,0.00,8.23,0.00,2.70,0.00,-16.99,18.22,-16.99,18.22,9.00,-2.95,22.46,-0.53,18.68,3.86,18.68,3.86
2024-01-10 14:30:00,7.25,0.00,9.21,-0.11,14.69,0.00,2.07,-0.58,2.07,-0.58,5.70,0.00,8.39,0.00,2.72,0.00,-11.78,17.52,-11.78,17.52,7.76,-2.72,23.91,-0.52,18.43,3.83,18.43,3.83
2024-01-10 15:00:00,8.47,0.00,9.25,-0.09,14.73,0.00,2.23,-0.56,2.23,-0.56,6.42,0.00,9.07,0.00,2.73,0.00,-3.81,15.70,-3.81,15.70,2.94,-1.60,26.34,-0.59,18.42,3.84,18.42,3.84
2024-01-10 15:30:00,8.65,0.00,9.09,-0.15,14.85,0.00,2.37,-0.56,2.37,-0.56,6.96,0.00,10.12,0.00,2.78,0.00,-18.24,11.59,-18.24,11.59,-0.38,-1.92,28.04,-0.59,18.31,3.86,18.31,3.86
2024-01-10 16:00:00,9.00,0.00,9.18,-0.17,15.23,0.00,2.64,-0.56,2.64,-0.56,7.30,0.00,10.27,0.00,2.90,0.00,-31.80,9.35,-31.80,9.35,3.63,-1.92,30.72,-0.91,18.38,3.88,18.38,3.88
2024-01-10 16:30:00,9.14,0.00,9.11,-0.17,15.76,0.00,2.97,-0.55,2.97,-0.55,7.69,0.00,9.76,0.00,3.05,0.00,-38.07,10.12,-38.07,10.12,8.49,-2.12,31.91,-0.81,18.56,3.96,18.56,3.96
2024-01-10 17:00:00,9.58,0.00,9.11,-0.27,15.99,0.00,3.36,-0.56,3.36,-0.56,8.24,0.00,9.93,0.00,3.20,0.00,-37.06,7.80,-37.06,7.80,7.95,-1.81,33.69,-0.94,18.39,3.90,18.39,3.90
2024-01-10 17:30:00,9.35,0.00,8.68,-0.40,16.06,0.00,3.64,-0.56,3.64,-0.56,8.94,0.00,9.77,0.00,3.44,0.00,-40.24,7.77,-40.24,7.77,8.22,-1.81,34.95,-1.02,18.52,3.90,18.52,3.90
2024-01-10 18:00:00,8.98,0.00,8.26,-0.48,15.66,0.00,3.81,-0.56,3.81,-0.56,9.08,0.00,9.78,0.00,3.73,0.00,-44.73,9.02,-44.73,9.02,10.10,-1.86,35.31,-1.83,18.40,3.85,18.40,3.85
2024-01-10 18:30:00,8.71,0.00,7.96,-0.54,15.40,0.00,3.87,-0.58,3.87,-0.58,9.21,0.00,9.91,0.00,3.83,0.00,-31.25,7.57,-31.25,7.57,-1.13,-1.41,35.12,-1.98,18.38,3.92,18.38,3.92
2024-01-10 19:00:00,8.58,0.00,7.53,-0.60,15.00,0.00,3.70,-0.55,3.70,-0.55,8.93,0.00,9.89,0.00,3.72,0.00,-27.64,7.78,-27.64,7.78,-3.50,-1.41,34.61,-2.15,18.33,3.95,18.33,3.95
2024-01-10 19:30:00,8.36,0.00,7.37,-0.61,14.70,0.00,3.57,-0.56,3.57,-0.56,8.65,0.00,10.10,0.00,3.54,0.00,-30.14,8.65,-30.14,8.65,-1.03,-1.78,33.56,-2.36,18.25,4.05,18.25,4.05
2024-01-10 20:00:00,8.25,0.00,7.11,-0.60,14.27,0.00,3.40,-0.53,3.40,-0.53,8.25,0.00,9.57,0.00,3.54,0.00,-35.72,9.73,-35.72,9.73,4.03,-2.78,32.60,-2.70,18.16,4.44,18.16,4.44
2024-01-10 20:30:00,7.90,0.00,6.67,-0.65,13.03,0.00,3.18,-0.56,3.18,-0.56,7.86,0.00,9.24,0.00,3.44,0.00,-40.94,9.53,-40.94,9.53,7.70,-3.35,31.47,-3.03,18.10,3.80,18.10,3.80
2024-01-10 21:00:00,7.66,0.00,6.48,-0.66,11.99,0.00,2.93,-0.58,2.93,-0.58,7.47,0.00,8.74,0.00,3.26,0.00,-42.51,7.48,-42.51,7.48,9.07,-2.64,29.36,-3.27,18.08,3.72,18.08,3.72
2024-01-10 21:30:00,7.41,0.00,6.19,-0.66,11.35,0.00,2.76,-0.59,2.76,-0.59,7.02,0.00,8.14,0.00,3.05,0.00,-44.79,7.90,-44.79,7.90,9.61,-2.58,27.52,-3.60,18.11,3.72,18.11,3.72
2024-01-10 22:00:00,7.07,0.00,5.82,-0.70,10.59,0.00,2.47,-0.62,2.47,-0.62,6.62,0.00,7.88,0.00,2.99,0.00,-44.79,8.54,-44.79,8.54,6.22,-2.30,25.76,-3.92,18.21,3.80,18.21,3.80
2024-01-10 22:30:00,6.93,0.00,5.40,-0.77,9.94,0.00,2.20,-0.62,2.20,-0.62,6.13,0.00,7.24,0.00,2.81,0.00,-44.83,8.21,-44.83,8.21,8.15,-2.06,24.09,-3.36,18.06,3.79,18.06,3.79
2024-01-10 23:00:00,6.61,0.00,5.02,-0.76,9.22,0.00,1.96,-0.60,1.96,-0.60,5.55,0.00,7.01,0.00,2.69,0.00,-41.45,5.37,-41.45,5.37,7.73,-1.39,22.38,-3.94,17.88,3.72,17.88,3.72
2024-01-10 23:30:00,6.41,0.00,4.81,-0.77,8.58,0.00,1.79,-0.60,1.79,-0.60,5.14,0.00,6.80,0.00,2.48,0.00,-44.11,5.78,-44.11,5.78,8.13,-1.66,20.59,-3.98,17.94,3.71,17.94,3.71
2024-01-11 00:00:00,6.34,0.00,4.65,-0.73,8.15,0.00,1.69,-0.64,1.69,-0.64,4.95,0.00,6.31,0.00,2.49,0.00,-45.82,5.41,-45.82,5.41,12.82,-2.11,19.20,-4.32,17.93,3.79,17.93,3.79
2024-01-11 00:30:00,6.00,0.00,4.59,-0.79,7.88,0.00,1.67,-0.63,1.67,-0.63,4.82,0.00,6.18,0.00,2.44,0.00,-50.01,6.17,-50.01,6.17,13.79,-1.90,18.52,-4.28,18.01,3.84,18.01,3.84
2024-01-11 01:00:00,5.55,0.00,4.59,-0.79,7.68,0.00,1.63,-0.61,1.63,-0.61,4.96,0.00,5.88,0.00,2.55,0.00,-49.70,4.78,-49.70,4.78,13.79,-1.42,18.14,-4.22,17.94,3.77,17.94,3.77
2024-01-11 01:30:00,5.54,0.00,4.53,-0.79,7.55,0.00,1.59,-0.64,1.59,-0.64,4.84,0.00,5.50,0.00,2.55,0.00,-50.48,5.45,-50.48,5.45,9.88,1.37,17.93,-5.50,17.94,3.78,17.94,3.78
2024-01-11 02:00:00,5.76,0.00,4.45,-0.79,7.41,0.00,1.55,-0.64,1.55,-0.64,4.64,0.00,5.46,0.00,2.48,0.00,-47.30,5.28,-47.30,5.28,9.88,1.37,17.55,-4.32,18.29,3.95,18.29,3.95
2024-01-11 02:30:00,5.66,0.00,4.34,-0.81,7.37,0.00,1.47,-0.62,1.47,-0.62,4.44,0.00,5.23,0.00,2.46,0.00,-53.14,6.41,-53.14,6.41,12.59,1.38,17.17,-4.48,18.47,3.90,18.47,3.90
2024-01-11 03:00:00,5.61,0.00,4.24,-0.80,7.24,0.00,1.44,-0.62,1.44,-0.62,4.36,0.00,5.17,0.00,2.41,0.00,-51.08,6.84,-51.08,6.84,12.24,1.56,16.86,0.00,18.69,3.83,18.69,3.83
2024-01-11 03:30:00,5.52,0.00,4.23,-0.80,7.21,0.00,1.36,-0.62,1.36,-0.62,4.31,0.00,5.31,0.00,2.33,0.00,-47.21,7.13,-47.21,7.13,11.12,-0.67,16.53,0.00,18.97,3.90,18.97,3.90
2024-01-11 04:00:00,5.40,0.00,4.17,-0.77,7.28,0.00,1.34,-0.60,1.34,-0.60,4.34,0.00,5.19,0.00,2.24,0.00,-45.83,6.90,-45.83,6.90,10.34,-1.34,8.87,0.00,18.79,3.83,18.79,3.83
2024-01-11 04:30:00,5.40,0.00,4.17,-0.77,7.21,0.00,1.35,-0.57,1.35,-0.57,4.24,0.00,5.16,0.00,2.18,0.00,-41.38,4.69,-41.38,4.69,8.92,-1.34,8.78,0.00,18.83,3.81,18.83,3.81
2024-01-11 05:00:00,5.54,0.00,4.31,-0.72,7.12,0.00,1.34,-0.57,1.34,-0.57,4.20,0.00,5.05,0.00,2.13,0.00,-38.87,3.12,-38.87,3.12,12.38,-1.40,15.96,0.00,18.99,3.85,18.99,3.85
2024-01-11 05:30:00,5.74,0.00,4.43,-0.73,7.32,0.00,1.36,-0.60,1.36,-0.60,4.24,0.00,5.35,0.00,2.12,0.00,-41.67,2.86,-41.67,2.86,13.42,-1.90,16.11,0.00,19.15,3.81,19.15,3.81
2024-01-11 06:00:00,6.13,0.00,4.63,-0.75,7.75,0.00,1.40,-0.56,1.40,-0.56,4.40,0.00,5.86,0.00,2.17,0.00,-39.39,3.26,-39.39,3.26,11.87,-1.69,16.58,0.00,19.17,3.78,19.17,3.78
2024-01-11 06:30:00,6.98,0.00,5.12,-0.70,8.80,0.00,1.64,-0.55,1.64,-0.55,4.81,0.00,6.81,0.00,2.36,0.00,-37.33,5.12,-37.33,5.12,6.64,-1.38,17.28,0.00,19.28,3.80,19.28,3.80
2024-01-11 07:00:00,7.61,0.00,5.68,-0.66,9.80,0.00,1.85,-0.55,1.85,-0.55,5.22,0.00,7.50,0.00,2.58,0.00,-35.06,5.32,-35.06,5.32,4.71,-1.38,19.51,-3.77,19.29,3.77,19.29,3.77
2024-01-11 07:30:00,8.59,0.00,6.66,-0.55,11.55,0.00,2.23,-0.55,2.23,-0.55,5.91,0.00,8.78,0.00,2.73,0.00,-29.12,5.24,-29.12,5.24,3.46,-1.62,21.71,-3.10,19.41,3.82,19.41,3.82
2024-01-11 08:00:00,9.28,0.00,7.65,-0.42,13.03,0.00,2.46,-0.56,2.46,-0.56,6.49,0.00,10.16,0.00,2.75,0.00,-25.50,5.40,-25.50,5.40,1.89,-1.86,25.37,-2.42,19.62,3.93,19.62,3.93
2024-01-11 08:30:00,9.88,0.00,8.48,-0.31,14.09,0.00,2.46,-0.54,2.46,-0.54,6.72,0.00,10.68,0.00,2.88,0.00,-18.70,4.85,-18.70,4.85,0.04,-2.39,28.35,-1.80,19.82,4.05,19.82,4.05
2024-01-11 09:00:00,9.85,0.00,9.19,-0.21,14.49,0.00,2.46,-0.54,2.46,-0.54,6.91,0.00,10.53,0.00,2.95,0.00,-19.52,4.55,-19.52,4.55,2.86,-2.13,30.19,-0.89,19.61,3.97,19.61,3.97
2024-01-11 09:30:00,10.13,0.00,9.82,-0.15,14.95,0.00,2.49,-0.54,2.49,-0.54,7.06,0.00,10.30,0.00,2.93,0.00,-16.84,3.86,-16.84,3.86,2.86,-2.13,31.12,-0.48,19.78,4.08,19.78,4.08
2024-01-11 10:00:00,9.66,0.00,9.93,-0.13,15.40,0.00,2.40,-0.58,2.40,-0.58,6.74,0.00,9.79,0.00,3.03,0.00,-17.62,4.10,-17.62,4.10,-1.12,-1.75,31.18,-0.28,19.86,4.11,19.86,4.11
