From Bus Number,To Bus Number,Tertiary Bus Number,From Bus Name,To Bus Name,Tertiary Bus Name,Circuit ID,From Bus kV,To Bus kV,Branch Type,Reverse PEL MW,Forward PEL MW,Season
2196,554707,0,BTWS1T,YSTR1_303,,L1,132.0,132.0,Non-transformer branch,-94.57707190861751,158.67,Intermediate Cool
2196,554707,0,BTWS1T,YSTR1_303,,L1,132.0,132.0,Non-transformer branch,-89.3984899413769,149.982,Intermediate Warm
2196,554707,0,BTWS1T,YSTR1_303,,L1,132.0,132.0,Non-transformer branch,-86.1279007086134,144.495,Summer
2197,539305,0,TRAV31,TRAV3_#1T0,,L1,33.0,33.0,Non-transformer branch,-28.018877947026574,57.158,Winter
2197,539305,0,TRAV31,TRAV3_#1T0,,L1,33.0,33.0,Non-transformer branch,-25.88944714465624,52.814,Intermediate Cool
2197,539305,0,TRAV31,TRAV3_#1T0,,L1,33.0,33.0,Non-transformer branch,-25.88944714465624,52.814,Intermediate Warm
2197,539305,0,TRAV31,TRAV3_#1T0,,L1,33.0,33.0,Non-transformer branch,-24.65659298536495,50.299,Summer
2199,539309,0,TRAV32,TRAV3_#2T0,,L1,33.0,33.0,Non-transformer branch,-17.1474,57.158,Winter
2199,539309,0,TRAV32,TRAV3_#2T0,,L1,33.0,33.0,Non-transformer branch,-15.844199999999999,52.814,Intermediate Cool
2199,539309,0,TRAV32,TRAV3_#2T0,,L1,33.0,33.0,Non-transformer branch,-15.844199999999999,52.814,Intermediate Warm
2199,539309,0,TRAV32,TRAV3_#2T0,,L1,33.0,33.0,Non-transformer branch,-15.089699999999999,50.299,Summer
2652,555408,0,UCWA3,ABYS3_6L5,,L1,33.0,33.0,Non-transformer branch,-20.351958071059883,20.577,Winter
2652,555408,0,UCWA3,ABYS3_6L5,,L1,33.0,33.0,Non-transformer branch,-18.93858643848251,19.148,Intermediate Cool
2652,555408,0,UCWA3,ABYS3_6L5,,L1,33.0,33.0,Non-transformer branch,-18.93858643848251,19.148,Intermediate Warm
2652,555408,0,UCWA3,ABYS3_6L5,,L1,33.0,33.0,Non-transformer branch,-17.468838190749846,17.662,Summer
2656,555603,0,LLGR31,LILA3_3L5,,L1,33.0,33.0,Non-transformer branch,-22.349,22.264809788089913,Winter
2656,555603,0,LLGR31,LILA3_3L5,,L1,33.0,33.0,Non-transformer branch,-21.034,20.954763483049945,Intermediate Cool
2656,555603,0,LLGR31,LILA3_3L5,,L1,33.0,33.0,Non-transformer branch,-21.034,20.954763483049945,Intermediate Warm
2656,555603,0,LLGR31,LILA3_3L5,,L1,33.0,33.0,Non-transformer branch,-19.777,19.70249868804216,Summer
2657,2658,0,LLGR32,LLGR33,,L1,33.0,33.0,Non-transformer branch,-29.446769276427396,30.236,Winter
2657,2658,0,LLGR32,LLGR33,,L1,33.0,33.0,Non-transformer branch,-26.16278640831941,26.864,Intermediate Cool
2657,2658,0,LLGR32,LLGR33,,L1,33.0,33.0,Non-transformer branch,-26.16278640831941,26.864,Intermediate Warm
2657,2658,0,LLGR32,LLGR33,,L1,33.0,33.0,Non-transformer branch,-21.1530569084536,21.72,Summer
2668,2691,0,MGWT1,PP1N1,,L1,132.0,132.0,Non-transformer branch,-152.42676501487108,265.898,Winter
2668,2691,0,MGWT1,PP1N1,,L1,132.0,132.0,Non-transformer branch,-150.591782898373,262.697,Intermediate Cool
2668,2691,0,MGWT1,PP1N1,,L1,132.0,132.0,Non-transformer branch,-145.61136283335105,254.009,Intermediate Warm
2668,2691,0,MGWT1,PP1N1,,L1,132.0,132.0,Non-transformer branch,-142.59662651636785,248.75,Summer
2668,546000,0,MGWT1,MNYG1_105,,L1,132.0,132.0,Non-transformer branch,-131.33163337245054,131.463,Winter
2668,546000,0,MGWT1,MNYG1_105,,L1,132.0,132.0,Non-transformer branch,-123.10885833849694,123.232,Intermediate Cool
2668,546000,0,MGWT1,MNYG1_105,,L1,132.0,132.0,Non-transformer branch,-123.10885833849694,123.232,Intermediate Warm
2668,546000,0,MGWT1,MNYG1_105,,L1,132.0,132.0,Non-transformer branch,-117.62734131610559,117.745,Summer
2668,550061,0,MGWT1,SWAN1_205,,L1,132.0,132.0,Non-transformer branch,-265.898,177.96419780427973,Winter
2668,550061,0,MGWT1,SWAN1_205,,L1,132.0,132.0,Non-transformer branch,-262.697,175.8217845587062,Intermediate Cool
2668,550061,0,MGWT1,SWAN1_205,,L1,132.0,132.0,Non-transformer branch,-254.009,170.00694973285727,Intermediate Warm
2668,550061,0,MGWT1,SWAN1_205,,L1,132.0,132.0,Non-transformer branch,-248.75,166.4871274090613,Summer
2669,2692,0,MGWT1M,PP1S1,,L1,132.0,132.0,Non-transformer branch,-177.43511973570784,265.898,Winter
2669,2692,0,MGWT1M,PP1S1,,L1,132.0,132.0,Non-transformer branch,-175.2990757704505,262.697,Intermediate Cool
2669,2692,0,MGWT1M,PP1S1,,L1,132.0,132.0,Non-transformer branch,-169.50152813841174,254.009,Intermediate Warm
2669,2692,0,MGWT1M,PP1S1,,L1,132.0,132.0,Non-transformer branch,-165.99217005865904,248.75,Summer
2679,555404,0,NORD3,ABYS3_3L5,,L1,33.0,33.0,Non-transformer branch,-21.045746009727722,21.434,Winter
2679,555404,0,NORD3,ABYS3_3L5,,L1,33.0,33.0,Non-transformer branch,-20.54105657009909,20.92,Intermediate Cool
2679,555404,0,NORD3,ABYS3_3L5,,L1,33.0,33.0,Non-transformer branch,-20.54105657009909,20.92,Intermediate Warm
2679,555404,0,NORD3,ABYS3_3L5,,L1,33.0,33.0,Non-transformer branch,-20.035385244401144,20.405,Summer
