Licence,GSP Group,Node 1,Operating Voltage 1,Node 2,Operating Voltage 2,Status,Vector Group,R1,X1,X0,Min Tap,Max Tap,Nominal Rating,Emergency Rating,Reverse Power Capability,Method of Earthing
EMIDS,Chesterfield 132kV,CLOW3_T2,33,CLOW5_#4T0,11,Updated,Dyn11,4.920,86.110,73.200,-12,4,12,19,-,Earthing Transformer + Resistor
EMIDS,Chesterfield 132kV,CRAL3_MAIN1,33,CRAL5_#1T0,11,Updated,Dyn11,4.663,106.682,106.682,-10,4,12,19,-,Resistor
EMIDS,Chesterfield 132kV,CRAL3_MAIN2,33,CRAL5_#2T0,11,Updated,Dyn11,4.688,108.322,108.322,-12,4,12,19,-,Resistor
EMIDS,Chesterfield 132kV,CROF3_1H3,33,CROF5_#1T0,11,Updated,Dyn11,5.675,86.618,73.626,-11,4,12,19,-,Resistor
EMIDS,Chesterfield 132kV,CROF3_2H3,33,CROF5_#2T0,11,Updated,Dyn11,5.664,86.618,73.626,-11,4,12,19,-,Resistor
EMIDS,Chesterfield 132kV,DANE3_#1H0,33,DANE5_#1T0,11,Updated,Dyn11,5.580,85.800,72.930,-12,4,12,24,-,Resistor
EMIDS,Chesterfield 132kV,DANE3_#2H0,33,DANE5_#2T0,11,Updated,Dyn11,5.580,85.920,73.030,-11,4,12,24,-,Resistor
EMIDS,Chesterfield 132kV,ECKI3_#2H0,33,ECKI5_#2T0,11,Updated,Dyn11,6.634,85.103,85.103,-10,4,10,10,-,Resistor
EMIDS,Chesterfield 132kV,ECKI3_MAIN1,33,ECKI5_#1T0,11,Updated,Dyn11,6.634,85.871,85.871,-10,4,10,10,-,Resistor
EMIDS,Chesterfield 132kV,ERIN3_T1,33,ERIN5_#1T0,11,Updated,Dyn11,2.744,87.985,74.787,-11,4,20,40,-,Resistor
EMIDS,Chesterfield 132kV,ERIN3_T2,33,ERIN5_#2T0,11,Updated,Dyn11,2.744,88.422,75.158,-11,4,20,40,-,Resistor
EMIDS,Chesterfield 132kV,EYAM3_MAIN1,33,EYAM5_#1T0,11,Updated,Dyn11,9.816,109.734,109.734,-12,4,6,9.5,-,Resistor
EMIDS,Chesterfield 132kV,FARN3_2H3,33,FARN5_#2T0,11,Updated,Dyn11,11.385,108.703,92.398,-10,4,6,9.5,-,Resistor
EMIDS,Chesterfield 132kV,GOIT1_113,132,GOIT3_#1T0,33,Updated,YNd1,0.466,14.581,26.975,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Chesterfield 132kV,GOIT1_213,132,GOIT3_#2T0,33,Updated,YNd1,0.467,14.704,27.297,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Chesterfield 132kV,GOIT3_TA,33,GOIT7_#1T0,6.6,Updated,Dyn11,4.774,116.112,116.112,-12,4,19,24,-,Resistor
EMIDS,Chesterfield 132kV,GOIT3_TB,33,GOIT7_#2T0,6.6,Updated,Dyn11,4.790,117.776,117.776,-12,4,19,24,-,Resistor
EMIDS,Chesterfield 132kV,GRSM3_1H3,33,GRSM5_#1T0,11,Updated,Dyn11,4.397,105.162,105.162,-12,4,12,19,-,Resistor
EMIDS,Chesterfield 132kV,GRSM3_2H3,33,GRSM5_#2T0,11,Updated,Dyn11,5.069,108.305,108.305,-12,4,12,19,-,Resistor
EMIDS,Chesterfield 132kV,HERL3_#1H0,33,HERL5_BB_1,11,Removed,Dyn11,1.650,32.280,32.360,-5,5,25,25,-,-
EMIDS,Chesterfield 132kV,HLFW3_#1H0,33,HLFW5_#4T0,11,New,Dyn11,4.950,85.680,72.830,-12,4,12,24,-,Resistor
EMIDS,Chesterfield 132kV,HLFW3_#2H0,33,HLFW5_#3T0,11,New,Dyn11,4.990,85.650,72.810,-12,4,12,24,-,Resistor
EMIDS,Chesterfield 132kV,HLFW3_1H3,33,HLFW5_#1T0,11,Removed,Dy11,6.550,99.135,0.000,-14,5,10,10,-,Resistor
EMIDS,Chesterfield 132kV,HLFW3_2H3,33,HLFW5_#2T0,11,Removed,Dyn11,4.990,85.650,72.810,-14,5,12,24,-,Resistor
EMIDS,Chesterfield 132kV,HOLC3_T1,33,HOLC5_#1T0,11,Updated,Dyn11,6.776,109.087,109.087,-10,4,10,10,-,Resistor
EMIDS,Chesterfield 132kV,HOLC3_T2,33,HOLC5_#2T0,11,Updated,Dyn11,6.776,109.087,109.087,-10,4,10,10,-,Resistor
EMIDS,Chesterfield 132kV,HUCK3_T1,33,HUCK5_#1T0,11,Updated,Dyn11,3.825,80.060,72.054,-12,4,20,40,-,Resistor
EMIDS,Chesterfield 132kV,HUCK3_T2,33,HUCK5_#2T0,11,Updated,Dyn11,3.895,80.334,72.300,-12,4,20,40,-,Resistor
EMIDS,Chesterfield 132kV,HUTH3_MAIN1,33,HUTH5_#1T0,11,Updated,Dyn11,4.420,78.242,78.242,-10,4,15,21,-,Resistor
EMIDS,Chesterfield 132kV,HUTH3_MAIN3,33,HUTH5_#2T0,11,Updated,Dyn11,4.420,78.242,78.242,-10,4,15,21,-,Resistor
EMIDS,Chesterfield 132kV,LITP3_MAIN1,33,LITP5_#3T0,11,Updated,Dyn11,3.668,83.230,83.230,-12,4,20,40,-,Resistor
EMIDS,Chesterfield 132kV,LITP3_MAIN2,33,LITP5_#4T0,11,Updated,Dyn11,2.498,77.164,73.306,-15,1,20,32,-,Resistor
EMIDS,Chesterfield 132kV,MANS1_113,132,MANS3_#1T0,33,Updated,YNd1,0.764,23.777,20.210,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Chesterfield 132kV,MANS1_313,132,MANS3_#3T0,33,Updated,YNd1,0.764,23.777,20.210,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Chesterfield 132kV,MANS3_T1,33,MANS5_#3T0,11,Updated,Dyn11,3.580,79.930,67.940,-12,4,20,40,-,Resistor
EMIDS,Chesterfield 132kV,MANS3_T2,33,MANS5_#4T0,11,Updated,Dyn11,2.660,85.540,72.710,-12,4,20,40,-,Resistor
EMIDS,Chesterfield 132kV,MEAL3_MAIN1,33,MEAL5_#1T0,11,Updated,Dyn11,4.330,103.742,103.742,-12,4,12,19,-,Resistor
EMIDS,Chesterfield 132kV,MEAL3_MAIN2,33,MEAL5_#2T0,11,Updated,Dyn11,4.376,107.132,107.132,-12,4,12,19,-,Resistor
EMIDS,Chesterfield 132kV,OLLE3_1H3,33,OLLE5_#6T0,11,Updated,Dyn11,4.046,64.358,64.358,-10,4,15,15,-,Resistor
EMIDS,Chesterfield 132kV,OLLE3_2H3,33,OLLE5_#7T0,11,Updated,Dyn11,4.076,65.452,65.452,-10,4,15,15,-,Resistor
EMIDS,Chesterfield 132kV,PINX1_110,132,PINX5_#1T0,11,New,YNyn0,2.336,95.772,574.629,-12,6,15,30,-,Resistor
EMIDS,Chesterfield 132kV,PINX1_110,132,PINX5_GT1,11,Removed,YNyn0,2.322,96.200,0.000,-20,10,15,30,-,Resistor
EMIDS,Chesterfield 132kV,PINX1_210,132,PINX5_#2T0,11,New,YNyn0,2.322,96.172,577.032,-12,6,15,30,-,Resistor
EMIDS,Chesterfield 132kV,PINX1_210,132,PINX5_GT2,11,Removed,YNyn0,2.336,95.800,0.000,-20,10,15,30,-,Resistor
EMIDS,Chesterfield 132kV,QUPA3_MAIN1,33,QUPA5_#1T0,11,Updated,Dy11,3.689,94.689,0.000,-12,4,20,28,-,Resistor
EMIDS,Chesterfield 132kV,QUPA3_MAIN2,33,QUPA5_#2T0,11,Updated,Dy11,3.809,95.231,0.000,-12,4,20,28,-,Resistor
EMIDS,Chesterfield 132kV,RAPA3_1H3,33,RAPA5_#1T0,11,Updated,Dyn11,9.368,124.235,106.330,-12,4,7.5,15,-,Resistor
EMIDS,Chesterfield 132kV,RAPA3_2H3,33,RAPA5_#2T0,11,Updated,Dyn11,9.382,123.871,106.334,-12,4,7.5,15,-,Resistor
EMIDS,Chesterfield 132kV,ROHO3_1H3,33,ROHO5_#1T0,11,Updated,Dyn11,19.791,185.573,185.573,-13,3,6,6,-,Resistor
EMIDS,Chesterfield 132kV,ROHY3_T1,33,ROHY5_#1T0,11,Updated,Dyn11,4.889,80.294,80.294,-12,4,12,19,-,Resistor
EMIDS,Chesterfield 132kV,ROHY3_T2,33,ROHY5_#2T0,11,Updated,Dyn11,4.918,79.854,79.854,-12,4,12,19,-,Resistor
EMIDS,Chesterfield 132kV,RUFF3_MAIN1,33,RUFF5_#1T0,11,Updated,Dyn11,5.662,114.513,114.513,-10,4,12,19,-,Resistor
EMIDS,Chesterfield 132kV,RUFF3_MAIN2,33,RUFF5_#2T0,11,Updated,Dyn11,5.677,114.622,114.622,-10,4,12,19,-,Resistor
EMIDS,Chesterfield 132kV,SHBR3_1H3,33,SHBR5_#1T0,11,Updated,Dy11,4.379,66.637,0.000,-10,4,15,21,-,Resistor
EMIDS,Chesterfield 132kV,SHBR3_2H3,33,SHBR5_#2T0,11,Updated,Dy11,4.445,65.866,0.000,-10,4,15,21,-,Resistor
EMIDS,Chesterfield 132kV,SHIB3_#1H0,33,SHIB5_#1T0,11,Updated,Dyn11,7.214,98.103,98.103,-10,4,10,10,-,Resistor
EMIDS,Chesterfield 132kV,SHPA3_MAIN1,33,SHPA5_#1T0,11,Updated,Dyn11,5.897,113.578,113.578,-12,4,12,19,-,Resistor
EMIDS,Chesterfield 132kV,SHPA3_MAIN2,33,SHPA5_#2T0,11,Updated,Dyn11,5.324,113.636,113.636,-12,4,12,19,-,Resistor
EMIDS,Chesterfield 132kV,SHRO3_1H3B,33,SHRO7_#4T0A,6.6,Updated,Dyn11,5.420,119.280,101.390,-12,4,12,18,-,Resistor
EMIDS,Chesterfield 132kV,SHRO3_2H3B,33,SHRO7_#3T0B,6.6,Updated,Dyn11,5.490,119.920,101.930,-12,4,12,18,-,Resistor
EMIDS,Chesterfield 132kV,SHRO3_TA3,33,SHRO5_#1T0A,11,Updated,Dyn11,5.501,106.532,106.532,-12,4,12,19,-,Resistor
EMIDS,Chesterfield 132kV,SHRO3_TB4,33,SHRO5_#2T0A,11,Updated,Dyn11,3.934,111.742,111.742,-12,4,12,19,-,Resistor
EMIDS,Chesterfield 132kV,SKLN3_MAIN1,33,SKLN5_#1T0,11,Updated,Dyn11,4.955,73.583,62.546,-8,8,12,24,-,Resistor
EMIDS,Chesterfield 132kV,SKLN3_MAIN2,33,SKLN5_#2T0,11,Updated,Dyn11,5.720,111.340,94.640,-12,4,12,24,-,Resistor
EMIDS,Chesterfield 132kV,SOME3_MAIN1,33,SOME5_#1T0,11,Removed,Dyn11,5.069,87.948,74.760,-17,5,12,19,-,Resistor
EMIDS,Chesterfield 132kV,SOME3_MAIN2,33,SOME5_#2T0,11,Removed,Dyn11,5.069,87.948,74.760,-17,5,12,19,-,Resistor
EMIDS,Chesterfield 132kV,SOME3_TA,33,SOME5_#3T0,11,New,Dy11,0.070,88.090,0.000,-11,5,12,24,-,Resistor
EMIDS,Chesterfield 132kV,SOME3_TB,33,SOME5_#4T0,11,New,Dy11,0.070,88.090,0.000,-11,5,12,24,-,Resistor
EMIDS,Chesterfield 132kV,STAV1_113,132,STAV3_GT1,33,Updated,YNd1,0.667,24.440,20.590,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Chesterfield 132kV,STAV1_313,132,STAV3_GT3,33,Updated,YNd1,0.667,24.440,20.590,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Chesterfield 132kV,STAV3_TA,33,STAV5_#1T0,11,Updated,Dy11,5.082,104.584,0.000,-13,3,12,19,-,Shared Resistor
EMIDS,Chesterfield 132kV,STAV3_TB,33,STAV5_#2T0,11,Updated,Dy11,5.148,104.580,0.000,-13,3,12,19,-,Shared Resistor
EMIDS,Chesterfield 132kV,STAW3_#1H0,33,STAW5_#1T0,11,Updated,Dyn11,2.660,85.750,72.890,-12,4,20,40,-,Earthing Transformer + Resistor
EMIDS,Chesterfield 132kV,SUTJ3_1H3,33,SUTJ5_#1T0,11,Updated,Dyn11,3.157,77.537,77.537,-10,4,15,21,-,Resistor
EMIDS,Chesterfield 132kV,SUTJ3_2H3,33,SUTJ5_#2T0,11,Updated,Dyn11,4.712,64.094,64.094,-10,4,15,21,-,Resistor
EMIDS,Chesterfield 132kV,SUTJ3_3H3,33,SUTJ5_#3T0,11,Updated,Dyn11,4.860,81.370,69.170,-12,4,12,19,-,Resistor
EMIDS,Chesterfield 132kV,TEVE3_1H3,33,TEVE5_#1T0,11,Updated,Dyn11,6.761,92.876,92.876,-12,4,10,10,-,Resistor
EMIDS,Chesterfield 132kV,TEVE3_2H3,33,TEVE5_#2T0,11,Updated,Dyn11,7.214,89.114,89.114,-12,4,10,10,-,Resistor
EMIDS,Chesterfield 132kV,THBY3_1H3,33,THBY5_#1T0,11,Updated,Dyn11,4.909,109.187,109.187,-10,4,12,24,-,Resistor
EMIDS,Chesterfield 132kV,THBY3_2H3,33,THBY5_#2T0,11,Updated,Dyn11,5.351,101.068,101.068,-10,4,12,24,-,Resistor
EMIDS,Chesterfield 132kV,WARS3_#1H0,33,WARS5_#1T0,11,Removed,Dyn11,4.964,80.509,80.509,-14,5,12,19,-,Resistor
EMIDS,Chesterfield 132kV,WARS3_#2H0,33,WARS5_#2T0,11,Removed,Dyn11,4.961,79.304,79.304,-14,5,12,19,-,Resistor
EMIDS,Chesterfield 132kV,WARS3_T1,33,WARS5_#1T0,11,New,Dyn11,4.964,80.509,80.509,-12,4,12,19,-,Resistor
EMIDS,Chesterfield 132kV,WARS3_T2,33,WARS5_#2T0,11,New,Dyn11,4.961,79.304,79.304,-12,4,12,19,-,Resistor
EMIDS,Chesterfield 132kV,WESS3_#2H0,33,WESS5_#2T0,11,Updated,Dyn11,5.440,83.190,70.710,-12,4,12,24,-,Resistor
EMIDS,Chesterfield 132kV,WETH3_#1H0,33,WETH5_#1T0,11,Updated,Dyn11,5.920,83.450,70.930,-12,4,12,24,-,Resistor
EMIDS,Chesterfield 132kV,WETH3_#2H0,33,WETH5_#2T0,11,Updated,Dyn11,5.990,84.400,71.740,-12,4,12,24,-,Resistor
EMIDS,Chesterfield 132kV,WHWE1_113,132,WHWE3_1T0,33,Updated,YNd1,1.087,25.166,21.350,-12,6,30,60,-,Earthing Transformer + Resistor
EMIDS,Chesterfield 132kV,WHWE1_213,132,WHWE3_2T0,33,Updated,YNd1,1.080,24.916,21.180,-12,6,30,60,-,Earthing Transformer + Resistor
EMIDS,Chesterfield 132kV,WLTN3_#1H0,33,WLTN5_#1T0,11,Updated,Dyn11,7.272,112.999,112.999,-12,4,10,10,-,Resistor
EMIDS,Chesterfield 132kV,WLTN3_#2H0,33,WLTN5_#2T0,11,Updated,Dyn11,11.145,108.205,97.384,-12,4,6,9.5,-,Resistor
EMIDS,Chesterfield 132kV,WNTH3_MAIN1,33,WNTH5_#2T0,11,Updated,Dyn11,11.306,107.612,107.612,-12,4,6,9.5,-,Resistor
EMIDS,Coventry 132kV,ANST3_MAIN1,33,ANST5_1T0,11,Updated,Dyn11,5.801,111.119,100.007,-12,4,12,24,-,Resistor
EMIDS,Coventry 132kV,ANST3_MAIN2,33,ANST5_2T0,11,Updated,Dyn11,5.765,110.846,99.761,-12,4,12,24,-,Resistor
EMIDS,Coventry 132kV,ARLE3_2H3,33,ARLE5_2T0,11,Removed,Dyn11,7.214,98.103,98.103,-14,5,10,10,-,Resistor
EMIDS,Coventry 132kV,ARLE3_75H3,33,ARLE5_#2T0,11,New,Dy11,2.932,75.358,0.000,-10,4,10,14.5,-,Resistor
EMIDS,Coventry 132kV,BARW3_69H3,33,BARW5_2T0,11,Updated,Dyn11,9.123,114.728,114.728,-10,4,6,9.5,-,Resistor
EMIDS,Coventry 132kV,BARW3_71H3,33,BARW5_1T0,11,Updated,Dyn11,9.132,114.618,114.618,-10,4,6,9.5,-,Resistor
EMIDS,Coventry 132kV,BRAR3_MAIN1,33,BRAR5_1T0,11,Removed,Dy11,4.998,107.651,0.000,-15,5,12,19,-,Resistor
EMIDS,Coventry 132kV,BRAR3_MAIN2,33,BRAR5_2T0,11,Removed,Dy11,5.017,108.307,0.000,-15,5,12,19,-,Resistor
EMIDS,Coventry 132kV,BRAR3_T1,33,BRAR5_1T0,11,New,Dy11,4.998,107.651,0.000,-13,4,12,19,-,Resistor
EMIDS,Coventry 132kV,BRAR3_T2,33,BRAR5_2T0,11,New,Dy11,5.017,108.307,0.000,-13,4,12,19,-,Resistor
EMIDS,Coventry 132kV,BROW3_MAIN1,33,BROW5_1T0,11,Updated,Dy11,4.990,108.210,0.000,-12,4,12,24,-,Shared Resistor
EMIDS,Coventry 132kV,BROW3_MAIN2,33,BROW5_2T0,11,Updated,Dy11,6.330,109.520,0.000,-12,4,12,24,-,Shared Resistor
EMIDS,Coventry 132kV,CHOV3_MAIN1,33,CHOV5_1T0,11,Updated,Dyn11,3.539,80.826,76.784,-12,4,20,40,-,Shared Resistor
EMIDS,Coventry 132kV,CHOV3_MAIN2,33,CHOV5_2T0,11,Updated,Dyn11,3.549,80.607,76.577,-12,4,20,40,-,Shared Resistor
EMIDS,Coventry 132kV,COAR3_MAIN1,33,COAR5_1T0,11,Updated,Dyn11,5.909,114.853,114.853,-12,4,12,24,-,Resistor
EMIDS,Coventry 132kV,COAR3_MAIN2,33,COAR5_2T0,11,Updated,Dyn11,5.874,115.582,115.582,-12,4,12,24,-,Resistor
EMIDS,Coventry 132kV,COCO3_1H0,33,COCO5_1T0,11,Existing,Dyn11,3.334,87.374,87.374,-8,7,20,28,-,Resistor
EMIDS,Coventry 132kV,COCO3_2H0,33,COCO5_2T0,11,Existing,Dyn11,3.334,92.843,92.843,-8,7,20,28,-,Resistor
EMIDS,Coventry 132kV,COPS3_MAIN1,33,COPS5_1T0,11,Updated,Dy11,5.620,112.740,0.000,-12,4,12,19,-,Resistor
EMIDS,Coventry 132kV,COPS3_MAIN2,33,COPS5_2T0,11,Updated,Dy11,5.620,111.690,0.000,-12,4,12,19,-,Resistor
EMIDS,Coventry 132kV,COTR3_MAIN1,33,COTR5_1T0,11,Removed,Dyn11,5.800,77.328,73.462,-17,6,12,19,-,Resistor
EMIDS,Coventry 132kV,COTR3_MAIN2,33,COTR5_2T0,11,Removed,Dyn11,5.800,84.478,80.254,-17,6,12,19,-,Resistor
EMIDS,Coventry 132kV,COTR3_T1,33,COTR5_1T0,11,New,Dyn11,5.800,77.328,73.462,-12,4,12,19,-,Resistor
EMIDS,Coventry 132kV,COTR3_T2,33,COTR5_2T0,11,New,Dyn11,5.800,84.478,80.254,-12,4,12,19,-,Resistor
EMIDS,Coventry 132kV,COVN1_213,132,COVN3_#2T0,33,Updated,YNd1,0.370,14.580,12.393,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Coventry 132kV,COVN1_313,132,COVN3_#3T0,33,Updated,YNd1,0.370,14.500,12.325,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Coventry 132kV,COVN3_#22H0,33,COVN5_1T0,11,Updated,Dyn11,2.680,86.250,73.310,-12,4,20,40,-,Resistor
EMIDS,Coventry 132kV,COVN3_#8H0,33,COVN5_2T0,11,Updated,Dyn11,2.690,85.920,73.030,-12,4,20,40,-,Resistor
EMIDS,Coventry 132kV,COVS1_313,132,COVS5_3T0,11,Updated,YNyn0,2.241,96.933,82.393,-12,6,15,30,-,Resistor
EMIDS,Coventry 132kV,COVS1_413,132,COVS5_4T0,11,Updated,YNyn0,2.241,96.933,82.393,-12,6,15,30,-,Resistor
EMIDS,Coventry 132kV,CRIC3_#1H0,33,CRIC5_1T0,11,Updated,Dyn11,5.371,109.603,109.603,-12,4,12,19,-,Resistor
EMIDS,Coventry 132kV,CRIC3_#2H0,33,CRIC5_2T0,11,Updated,Dyn11,5.487,109.926,109.926,-12,4,12,19,-,Resistor
EMIDS,Coventry 132kV,CRIC3_MAIN3,33,CRIC5_3T0,11,Removed,Dyn11,5.487,109.926,109.926,-14,5,12,19,-,Resistor
EMIDS,Coventry 132kV,CRIC3_T3,33,CRIC5_3T0,11,New,Dyn11,5.487,109.926,109.926,-12,4,12,19,-,Resistor
EMIDS,Coventry 132kV,DAVE1_113,132,DAVE3_GT1,33,New,YNd1,0.438,22.851,19.424,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Coventry 132kV,DAVE1_113,132,DAVE3_#1T0,33,Removed,YNd1,0.438,22.851,19.424,-20,10,45,90,-,Earthing Transformer + Resistor
EMIDS,Coventry 132kV,DAVE1_213,132,DAVE3_GT2,33,New,YNd1,0.443,22.740,19.329,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Coventry 132kV,DAVE1_213,132,DAVE3_#2T0,33,Removed,YNd1,0.443,22.740,19.329,-20,10,45,90,-,Earthing Transformer + Resistor
EMIDS,Coventry 132kV,DAVE3_#1H0,33,DAVE5_1T0,11,Removed,Dyn11,4.187,64.349,64.349,-14,5,15,21,-,Resistor
EMIDS,Coventry 132kV,DAVE3_#2H0,33,DAVE5_2T0,11,Removed,Dyn11,4.202,64.348,64.348,-14,5,15,21,-,Resistor
EMIDS,Coventry 132kV,DAVE3_T1,33,DAVE5_1T0,11,New,Dyn11,4.187,64.349,64.349,-10,4,15,21,-,Resistor
EMIDS,Coventry 132kV,DAVE3_T2,33,DAVE5_2T0,11,New,Dyn11,4.202,64.348,64.348,-10,4,15,21,-,Resistor
EMIDS,Coventry 132kV,DILA3_MAIN1,33,DILA5_1T0,11,Updated,Dyn11,5.070,86.010,73.110,-13,4,12,19,-,Resistor
EMIDS,Coventry 132kV,ENGE3_MAIN1,33,ENGE5_1T0,11,Updated,Dyn11,6.558,108.006,108.006,-10,4,10,10,-,Resistor
EMIDS,Coventry 132kV,ENGE3_MAIN2,33,ENGE5_2T0,11,Updated,Dyn11,6.558,108.334,108.334,-10,4,10,10,-,Resistor
EMIDS,Coventry 132kV,GIPL3_1H3,33,GIPL5_1T0,11,Removed,Dyn11,5.279,95.490,95.490,-14,5,12,19,-,Resistor
EMIDS,Coventry 132kV,GIPL3_2H3,33,GIPL5_2T0,11,Removed,Dyn11,5.293,95.489,95.489,-14,5,12,19,-,Resistor
EMIDS,Coventry 132kV,GIPL3_68H3,33,GIPL5_1T0,11,New,Dyn11,5.279,95.490,95.490,-10,4,12,19,-,Resistor
EMIDS,Coventry 132kV,GIPL3_72H3,33,GIPL5_2T0,11,New,Dyn11,5.293,95.489,95.489,-10,4,12,19,-,Resistor
EMIDS,Coventry 132kV,GULR3_MAIN1,33,GULR7_1T0,6.6,Updated,Dy11,5.828,96.185,0.000,-11,3,19,24,-,Resistor
EMIDS,Coventry 132kV,GULR3_MAIN2,33,GULR7_2T0,6.6,Updated,Dy11,5.885,96.848,0.000,-11,3,19,24,-,Resistor
EMIDS,Coventry 132kV,HINC1_113,132,HINC3_GT1,33,New,YNd1,0.360,15.630,13.280,-12,6,60,90,-,Earthing Transformer + Resistor
EMIDS,Coventry 132kV,HINC1_113,132,HINC3_#1T0,33,Removed,YNd1,1.410,29.100,24.735,-20,10,22.5,45,-,Earthing Transformer + Resistor
EMIDS,Coventry 132kV,HINC1_213,132,HINC3_GT2,33,New,YNd1,0.370,15.480,13.160,-12,6,60,90,-,Earthing Transformer + Resistor
EMIDS,Coventry 132kV,HINC1_213,132,HINC3_#2T0,33,Removed,YNd1,1.410,29.100,24.735,-20,10,22.5,45,-,Earthing Transformer + Resistor
EMIDS,Coventry 132kV,HLMN3_MAIN1,33,HLMN5_#1T0,11,Removed,Dyn11,6.200,86.430,73.470,-14,5,12,24,-,Resistor
EMIDS,Coventry 132kV,HLMN3_MAIN2,33,HLMN5_#2T0,11,Removed,Dyn11,6.190,86.800,73.780,-14,5,12,24,-,Resistor
EMIDS,Coventry 132kV,HLMN3_T1,33,HLMN5_#1T0,11,New,Dyn11,6.200,86.430,73.470,-12,4,12,24,-,Resistor
EMIDS,Coventry 132kV,HLMN3_T2,33,HLMN5_#2T0,11,New,Dyn11,6.190,86.800,73.780,-12,4,12,24,-,Resistor
EMIDS,Coventry 132kV,LADR3_MAIN1,33,LADR5_1T0,11,Updated,Dyn11,4.968,78.975,78.975,-10,4,12,19,-,Resistor
EMIDS,Coventry 132kV,LADR3_MAIN2,33,LADR5_2T0,11,Updated,Dyn11,5.346,83.222,83.222,-10,4,12,19,-,Resistor
EMIDS,Coventry 132kV,LAFD3_MAIN1,33,LAFD5_1T0,11,Updated,Dyn11,4.372,66.857,66.857,-10,4,15,15,-,Resistor
EMIDS,Coventry 132kV,LAFD3_MAIN2,33,LAFD5_2T0,11,Updated,Dyn11,4.372,66.857,66.857,-10,4,15,15,-,Resistor
EMIDS,Coventry 132kV,LONR3_#1H5,33,LONR7_1T0,6.6,Updated,Dyn11,4.890,91.130,77.460,-12,4,18,24,-,Resistor
EMIDS,Coventry 132kV,LONR3_#2H5,33,LONR7_2T0,6.6,Updated,Dyn11,4.930,91.010,77.360,-12,4,18,24,-,Resistor
EMIDS,Coventry 132kV,LUTT3_#1H0,33,LUTT5_1T0,11,Updated,Dyn11,5.387,110.806,110.806,-10,4,12,19,-,Resistor
EMIDS,Coventry 132kV,LUTT3_#2H0,33,LUTT5_2T0,11,Updated,Dyn11,5.400,110.258,110.258,-10,4,12,19,-,Resistor
EMIDS,Coventry 132kV,MAGP3_#1H0,33,MAGP5_1T0,11,Updated,Dyn11,5.596,103.432,103.432,-12,4,12,24,-,Resistor
EMIDS,Coventry 132kV,MAGP3_MAIN2,33,MAGP5_2T0,11,Updated,Dyn11,5.912,114.307,114.307,-12,4,12,24,-,Resistor
EMIDS,Coventry 132kV,MIDD3_MAIN2,33,MIDD5_2T0,11,Updated,Dyn11,4.372,89.189,89.189,-12,4,15,15,-,Resistor
EMIDS,Coventry 132kV,MIDD3_T1,33,MIDD5_1T0,11,Updated,Dyn11,5.391,108.617,108.617,-12,4,12,24,-,Resistor
EMIDS,Coventry 132kV,NEWD3_2H3,33,NEWD5_2T0,11,Updated,Dyn11,4.168,66.870,66.870,-10,4,15,15,-,Resistor
EMIDS,Coventry 132kV,NEWD3_5H3,33,NEWD5_1T0,11,Updated,Dyn11,4.221,66.647,66.647,-10,4,15,15,-,Resistor
EMIDS,Coventry 132kV,NUNE1_113,132,NUNE3_#1T0,33,Updated,YNd1,1.037,26.647,22.650,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Coventry 132kV,NUNE1_213,132,NUNE3_#2T0,33,Updated,YNd1,1.037,26.647,22.650,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Coventry 132kV,NUNE3_#1H0,33,NUNE5_1T0,11,Removed,Dy11,5.256,103.262,0.000,-14,5,12,19,-,Resistor
EMIDS,Coventry 132kV,NUNE3_#2H0,33,NUNE5_2T0,11,Removed,Dy11,5.294,104.792,0.000,-14,5,12,19,-,Resistor
EMIDS,Coventry 132kV,NUNE3_T1,33,NUNE5_1T0,11,New,Dy11,5.256,103.262,0.000,-10,4,12,19,-,Resistor
EMIDS,Coventry 132kV,NUNE3_T2,33,NUNE5_2T0,11,New,Dy11,5.294,104.792,0.000,-10,4,12,19,-,Resistor
EMIDS,Coventry 132kV,PAIL1_113,132,PAIL3_#1T0,33,Updated,YNd1,0.406,14.594,12.405,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Coventry 132kV,PAIL1_213,132,PAIL3_#2T0,33,Updated,YNd1,0.403,14.572,12.386,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Coventry 132kV,PRIN3_1H3,33,PRIN5_1T0,11,Updated,Dyn11,10.930,108.750,108.750,-13,3,6,12,-,Resistor
EMIDS,Coventry 132kV,RUGB1_113,132,RUGB3_#1T0,33,Updated,YNd1,1.000,24.830,21.106,-12,6,45,90,-,Earthing Transformer + Resistor
