substation,zone,technology,capacity_mw,year,queue_mw_remaining,n_projects_remaining,curtailment_pct,curtailed_mwh,total_mwh
LRHI,swansea-north,BESS,20,2033,260,11,33.17,26809,80812
LRHI,swansea-north,BESS,20,2034,234,10,33.17,26809,80812
LRHI,swansea-north,BESS,20,2035,190,9,33.17,26809,80812
LWNI,swansea-north,PV,20,2025,360,18,0.17,37,22257
LWNI,swansea-north,PV,20,2026,345,17,0.17,37,22257
LWNI,swansea-north,PV,20,2027,325,15,0.08,18,22257
LWNI,swansea-north,PV,20,2028,281,14,0.08,18,22257
LWNI,swansea-north,PV,20,2029,281,14,0.08,18,22257
LWNI,swansea-north,PV,20,2030,281,14,0.08,18,22257
LWNI,swansea-north,PV,20,2031,281,14,0.08,18,22257
LWNI,swansea-north,PV,20,2032,274,12,0.08,18,22257
LWNI,swansea-north,PV,20,2033,260,11,0.08,18,22257
LWNI,swansea-north,PV,20,2034,234,10,0.0,0,22257
LWNI,swansea-north,PV,20,2035,190,9,0.0,0,22257
LWNI,swansea-north,Wind,20,2025,360,18,5.57,2818,50570
LWNI,swansea-north,Wind,20,2026,345,17,5.57,2818,50570
LWNI,swansea-north,Wind,20,2027,325,15,3.69,1868,50570
LWNI,swansea-north,Wind,20,2028,281,14,3.69,1868,50570
LWNI,swansea-north,Wind,20,2029,281,14,3.69,1868,50570
LWNI,swansea-north,Wind,20,2030,281,14,3.69,1868,50570
LWNI,swansea-north,Wind,20,2031,281,14,3.69,1868,50570
LWNI,swansea-north,Wind,20,2032,274,12,3.69,1868,50570
LWNI,swansea-north,Wind,20,2033,260,11,3.69,1868,50570
LWNI,swansea-north,Wind,20,2034,234,10,0.0,2,50570
LWNI,swansea-north,Wind,20,2035,190,9,0.0,2,50570
LWNI,swansea-north,BESS,20,2025,360,18,11.07,8944,80812
LWNI,swansea-north,BESS,20,2026,345,17,11.07,8944,80812
LWNI,swansea-north,BESS,20,2027,325,15,9.79,7913,80812
LWNI,swansea-north,BESS,20,2028,281,14,9.79,7913,80812
LWNI,swansea-north,BESS,20,2029,281,14,9.79,7913,80812
LWNI,swansea-north,BESS,20,2030,281,14,9.79,7913,80812
LWNI,swansea-north,BESS,20,2031,281,14,9.79,7913,80812
LWNI,swansea-north,BESS,20,2032,274,12,9.79,7913,80812
LWNI,swansea-north,BESS,20,2033,260,11,9.79,7913,80812
LWNI,swansea-north,BESS,20,2034,234,10,3.5,2830,80812
LWNI,swansea-north,BESS,20,2035,190,9,3.5,2830,80812
Lampeter,swansea-north,PV,20,2025,360,18,0.42,94,22257
Lampeter,swansea-north,PV,20,2026,345,17,0.42,94,22257
Lampeter,swansea-north,PV,20,2027,325,15,0.32,71,22257
Lampeter,swansea-north,PV,20,2028,281,14,0.32,71,22257
Lampeter,swansea-north,PV,20,2029,281,14,0.32,71,22257
Lampeter,swansea-north,PV,20,2030,281,14,0.32,71,22257
Lampeter,swansea-north,PV,20,2031,281,14,0.32,71,22257
Lampeter,swansea-north,PV,20,2032,274,12,0.32,71,22257
Lampeter,swansea-north,PV,20,2033,260,11,0.32,71,22257
Lampeter,swansea-north,PV,20,2034,234,10,0.0,0,22257
Lampeter,swansea-north,PV,20,2035,190,9,0.0,0,22257
Lampeter,swansea-north,Wind,20,2025,360,18,0.96,484,50570
Lampeter,swansea-north,Wind,20,2026,345,17,0.96,484,50570
Lampeter,swansea-north,Wind,20,2027,325,15,0.63,318,50570
Lampeter,swansea-north,Wind,20,2028,281,14,0.63,318,50570
Lampeter,swansea-north,Wind,20,2029,281,14,0.63,318,50570
Lampeter,swansea-north,Wind,20,2030,281,14,0.63,318,50570
Lampeter,swansea-north,Wind,20,2031,281,14,0.63,318,50570
Lampeter,swansea-north,Wind,20,2032,274,12,0.63,318,50570
Lampeter,swansea-north,Wind,20,2033,260,11,0.63,318,50570
Lampeter,swansea-north,Wind,20,2034,234,10,0.0,0,50570
Lampeter,swansea-north,Wind,20,2035,190,9,0.0,0,50570
Lampeter,swansea-north,BESS,20,2025,360,18,0.37,300,80812
Lampeter,swansea-north,BESS,20,2026,345,17,0.37,300,80812
Lampeter,swansea-north,BESS,20,2027,325,15,0.25,202,80812
Lampeter,swansea-north,BESS,20,2028,281,14,0.25,202,80812
Lampeter,swansea-north,BESS,20,2029,281,14,0.25,202,80812
Lampeter,swansea-north,BESS,20,2030,281,14,0.25,202,80812
Lampeter,swansea-north,BESS,20,2031,281,14,0.25,202,80812
Lampeter,swansea-north,BESS,20,2032,274,12,0.25,202,80812
Lampeter,swansea-north,BESS,20,2033,260,11,0.25,202,80812
Lampeter,swansea-north,BESS,20,2034,234,10,0.02,19,80812
Lampeter,swansea-north,BESS,20,2035,190,9,0.02,19,80812
Llanarth,swansea-north,PV,20,2025,360,18,0.0,0,22257
Llanarth,swansea-north,PV,20,2026,345,17,0.0,0,22257
Llanarth,swansea-north,PV,20,2027,325,15,0.0,0,22257
Llanarth,swansea-north,PV,20,2028,281,14,0.0,0,22257
Llanarth,swansea-north,PV,20,2029,281,14,0.0,0,22257
Llanarth,swansea-north,PV,20,2030,281,14,0.0,0,22257
Llanarth,swansea-north,PV,20,2031,281,14,0.0,0,22257
Llanarth,swansea-north,PV,20,2032,274,12,0.0,0,22257
Llanarth,swansea-north,PV,20,2033,260,11,0.0,0,22257
Llanarth,swansea-north,PV,20,2034,234,10,0.0,0,22257
Llanarth,swansea-north,PV,20,2035,190,9,0.0,0,22257
Llanarth,swansea-north,Wind,20,2025,360,18,0.0,0,50570
Llanarth,swansea-north,Wind,20,2026,345,17,0.0,0,50570
Llanarth,swansea-north,Wind,20,2027,325,15,0.0,0,50570
Llanarth,swansea-north,Wind,20,2028,281,14,0.0,0,50570
Llanarth,swansea-north,Wind,20,2029,281,14,0.0,0,50570
Llanarth,swansea-north,Wind,20,2030,281,14,0.0,0,50570
Llanarth,swansea-north,Wind,20,2031,281,14,0.0,0,50570
Llanarth,swansea-north,Wind,20,2032,274,12,0.0,0,50570
Llanarth,swansea-north,Wind,20,2033,260,11,0.0,0,50570
Llanarth,swansea-north,Wind,20,2034,234,10,0.0,0,50570
Llanarth,swansea-north,Wind,20,2035,190,9,0.0,0,50570
Llanarth,swansea-north,BESS,20,2025,360,18,0.0,0,80812
Llanarth,swansea-north,BESS,20,2026,345,17,0.0,0,80812
Llanarth,swansea-north,BESS,20,2027,325,15,0.0,0,80812
Llanarth,swansea-north,BESS,20,2028,281,14,0.0,0,80812
Llanarth,swansea-north,BESS,20,2029,281,14,0.0,0,80812
Llanarth,swansea-north,BESS,20,2030,281,14,0.0,0,80812
Llanarth,swansea-north,BESS,20,2031,281,14,0.0,0,80812
Llanarth,swansea-north,BESS,20,2032,274,12,0.0,0,80812
Llanarth,swansea-north,BESS,20,2033,260,11,0.0,0,80812
Llanarth,swansea-north,BESS,20,2034,234,10,0.0,0,80812
Llanarth,swansea-north,BESS,20,2035,190,9,0.0,0,80812
MACH,swansea-north,PV,20,2025,360,18,4.54,1011,22257
MACH,swansea-north,PV,20,2026,345,17,4.54,1011,22257
MACH,swansea-north,PV,20,2027,325,15,4.54,1011,22257
MACH,swansea-north,PV,20,2028,281,14,4.54,1011,22257
MACH,swansea-north,PV,20,2029,281,14,4.54,1011,22257
MACH,swansea-north,PV,20,2030,281,14,4.54,1011,22257
MACH,swansea-north,PV,20,2031,281,14,4.54,1011,22257
MACH,swansea-north,PV,20,2032,274,12,4.54,1011,22257
MACH,swansea-north,PV,20,2033,260,11,4.54,1011,22257
MACH,swansea-north,PV,20,2034,234,10,4.62,1027,22257
MACH,swansea-north,PV,20,2035,190,9,4.62,1027,22257
MACH,swansea-north,Wind,20,2025,360,18,14.91,7541,50570
MACH,swansea-north,Wind,20,2026,345,17,14.91,7541,50570
MACH,swansea-north,Wind,20,2027,325,15,14.91,7541,50570
MACH,swansea-north,Wind,20,2028,281,14,14.91,7541,50570
MACH,swansea-north,Wind,20,2029,281,14,14.91,7541,50570
MACH,swansea-north,Wind,20,2030,281,14,14.91,7541,50570
MACH,swansea-north,Wind,20,2031,281,14,14.91,7541,50570
MACH,swansea-north,Wind,20,2032,274,12,14.91,7541,50570
MACH,swansea-north,Wind,20,2033,260,11,14.91,7541,50570
MACH,swansea-north,Wind,20,2034,234,10,15.05,7610,50570
MACH,swansea-north,Wind,20,2035,190,9,15.05,7610,50570
MACH,swansea-north,BESS,20,2025,360,18,15.04,12155,80812
MACH,swansea-north,BESS,20,2026,345,17,15.04,12155,80812
MACH,swansea-north,BESS,20,2027,325,15,15.04,12155,80812
MACH,swansea-north,BESS,20,2028,281,14,15.04,12155,80812
MACH,swansea-north,BESS,20,2029,281,14,15.04,12155,80812
MACH,swansea-north,BESS,20,2030,281,14,15.04,12155,80812
MACH,swansea-north,BESS,20,2031,281,14,15.04,12155,80812
MACH,swansea-north,BESS,20,2032,274,12,15.04,12155,80812
MACH,swansea-north,BESS,20,2033,260,11,15.04,12155,80812
MACH,swansea-north,BESS,20,2034,234,10,15.16,12253,80812
MACH,swansea-north,BESS,20,2035,190,9,15.16,12253,80812
MAER,swansea-north,PV,20,2025,360,18,2.62,584,22257
MAER,swansea-north,PV,20,2026,345,17,2.62,584,22257
MAER,swansea-north,PV,20,2027,325,15,2.62,584,22257
MAER,swansea-north,PV,20,2028,281,14,2.62,584,22257
MAER,swansea-north,PV,20,2029,281,14,2.62,584,22257
MAER,swansea-north,PV,20,2030,281,14,2.62,584,22257
MAER,swansea-north,PV,20,2031,281,14,2.62,584,22257
MAER,swansea-north,PV,20,2032,274,12,2.62,584,22257
MAER,swansea-north,PV,20,2033,260,11,2.62,584,22257
MAER,swansea-north,PV,20,2034,234,10,2.62,584,22257
MAER,swansea-north,PV,20,2035,190,9,2.62,584,22257
MAER,swansea-north,Wind,20,2025,360,18,22.61,11432,50570
MAER,swansea-north,Wind,20,2026,345,17,22.61,11432,50570
MAER,swansea-north,Wind,20,2027,325,15,22.61,11432,50570
MAER,swansea-north,Wind,20,2028,281,14,22.61,11432,50570
MAER,swansea-north,Wind,20,2029,281,14,22.61,11432,50570
MAER,swansea-north,Wind,20,2030,281,14,22.61,11432,50570
MAER,swansea-north,Wind,20,2031,281,14,22.61,11432,50570
MAER,swansea-north,Wind,20,2032,274,12,22.61,11432,50570
MAER,swansea-north,Wind,20,2033,260,11,22.61,11432,50570
MAER,swansea-north,Wind,20,2034,234,10,22.61,11432,50570
MAER,swansea-north,Wind,20,2035,190,9,22.61,11432,50570
MAER,swansea-north,BESS,20,2025,360,18,14.82,11976,80812
MAER,swansea-north,BESS,20,2026,345,17,14.82,11976,80812
MAER,swansea-north,BESS,20,2027,325,15,14.82,11976,80812
MAER,swansea-north,BESS,20,2028,281,14,14.82,11976,80812
MAER,swansea-north,BESS,20,2029,281,14,14.82,11976,80812
MAER,swansea-north,BESS,20,2030,281,14,14.82,11976,80812
MAER,swansea-north,BESS,20,2031,281,14,14.82,11976,80812
MAER,swansea-north,BESS,20,2032,274,12,14.82,11976,80812
MAER,swansea-north,BESS,20,2033,260,11,14.82,11976,80812
MAER,swansea-north,BESS,20,2034,234,10,14.82,11976,80812
MAER,swansea-north,BESS,20,2035,190,9,14.82,11976,80812
MAES,swansea-north,PV,20,2025,360,18,0.0,0,22257
MAES,swansea-north,PV,20,2026,345,17,0.0,0,22257
MAES,swansea-north,PV,20,2027,325,15,0.0,0,22257
MAES,swansea-north,PV,20,2028,281,14,0.0,0,22257
MAES,swansea-north,PV,20,2029,281,14,0.0,0,22257
MAES,swansea-north,PV,20,2030,281,14,0.0,0,22257
MAES,swansea-north,PV,20,2031,281,14,0.0,0,22257
MAES,swansea-north,PV,20,2032,274,12,0.0,0,22257
MAES,swansea-north,PV,20,2033,260,11,0.0,0,22257
MAES,swansea-north,PV,20,2034,234,10,0.0,0,22257
MAES,swansea-north,PV,20,2035,190,9,0.0,0,22257
MAES,swansea-north,Wind,20,2025,360,18,0.0,0,50570
MAES,swansea-north,Wind,20,2026,345,17,0.0,0,50570
MAES,swansea-north,Wind,20,2027,325,15,0.0,0,50570
MAES,swansea-north,Wind,20,2028,281,14,0.0,0,50570
MAES,swansea-north,Wind,20,2029,281,14,0.0,0,50570
MAES,swansea-north,Wind,20,2030,281,14,0.0,0,50570
MAES,swansea-north,Wind,20,2031,281,14,0.0,0,50570
MAES,swansea-north,Wind,20,2032,274,12,0.0,0,50570
MAES,swansea-north,Wind,20,2033,260,11,0.0,0,50570
MAES,swansea-north,Wind,20,2034,234,10,0.0,0,50570
MAES,swansea-north,Wind,20,2035,190,9,0.0,0,50570
MAES,swansea-north,BESS,20,2025,360,18,0.0,0,80812
MAES,swansea-north,BESS,20,2026,345,17,0.0,0,80812
MAES,swansea-north,BESS,20,2027,325,15,0.0,0,80812
MAES,swansea-north,BESS,20,2028,281,14,0.0,0,80812
MAES,swansea-north,BESS,20,2029,281,14,0.0,0,80812
MAES,swansea-north,BESS,20,2030,281,14,0.0,0,80812
MAES,swansea-north,BESS,20,2031,281,14,0.0,0,80812
MAES,swansea-north,BESS,20,2032,274,12,0.0,0,80812
MAES,swansea-north,BESS,20,2033,260,11,0.0,0,80812
MAES,swansea-north,BESS,20,2034,234,10,0.0,0,80812
MAES,swansea-north,BESS,20,2035,190,9,0.0,0,80812
MYND,swansea-north,PV,20,2025,360,18,4.52,1006,22257
MYND,swansea-north,PV,20,2026,345,17,4.52,1006,22257
MYND,swansea-north,PV,20,2027,325,15,4.52,1006,22257
MYND,swansea-north,PV,20,2028,281,14,4.52,1006,22257
MYND,swansea-north,PV,20,2029,281,14,4.52,1006,22257
MYND,swansea-north,PV,20,2030,281,14,4.52,1006,22257
MYND,swansea-north,PV,20,2031,281,14,4.52,1006,22257
MYND,swansea-north,PV,20,2032,274,12,4.52,1006,22257
MYND,swansea-north,PV,20,2033,260,11,4.52,1006,22257
MYND,swansea-north,PV,20,2034,234,10,4.59,1022,22257
MYND,swansea-north,PV,20,2035,190,9,4.59,1022,22257
MYND,swansea-north,Wind,20,2025,360,18,14.7,7434,50570
MYND,swansea-north,Wind,20,2026,345,17,14.7,7434,50570
MYND,swansea-north,Wind,20,2027,325,15,14.7,7434,50570
MYND,swansea-north,Wind,20,2028,281,14,14.7,7434,50570
MYND,swansea-north,Wind,20,2029,281,14,14.7,7434,50570
MYND,swansea-north,Wind,20,2030,281,14,14.7,7434,50570
MYND,swansea-north,Wind,20,2031,281,14,14.7,7434,50570
MYND,swansea-north,Wind,20,2032,274,12,14.7,7434,50570
MYND,swansea-north,Wind,20,2033,260,11,14.7,7434,50570
MYND,swansea-north,Wind,20,2034,234,10,14.84,7507,50570
MYND,swansea-north,Wind,20,2035,190,9,14.84,7507,50570
MYND,swansea-north,BESS,20,2025,360,18,14.89,12033,80812
MYND,swansea-north,BESS,20,2026,345,17,14.89,12033,80812
MYND,swansea-north,BESS,20,2027,325,15,14.89,12033,80812
MYND,swansea-north,BESS,20,2028,281,14,14.89,12033,80812
MYND,swansea-north,BESS,20,2029,281,14,14.89,12033,80812
MYND,swansea-north,BESS,20,2030,281,14,14.89,12033,80812
MYND,swansea-north,BESS,20,2031,281,14,14.89,12033,80812
MYND,swansea-north,BESS,20,2032,274,12,14.89,12033,80812
MYND,swansea-north,BESS,20,2033,260,11,14.89,12033,80812
MYND,swansea-north,BESS,20,2034,234,10,15.03,12146,80812
MYND,swansea-north,BESS,20,2035,190,9,15.03,12146,80812
NANG,swansea-north,PV,20,2025,360,18,27.69,6162,22257
NANG,swansea-north,PV,20,2026,345,17,27.69,6162,22257
NANG,swansea-north,PV,20,2027,325,15,27.69,6162,22257
NANG,swansea-north,PV,20,2028,281,14,27.69,6162,22257
NANG,swansea-north,PV,20,2029,281,14,27.69,6162,22257
NANG,swansea-north,PV,20,2030,281,14,27.69,6162,22257
NANG,swansea-north,PV,20,2031,281,14,27.69,6162,22257
NANG,swansea-north,PV,20,2032,274,12,27.69,6162,22257
NANG,swansea-north,PV,20,2033,260,11,27.69,6162,22257
NANG,swansea-north,PV,20,2034,234,10,27.69,6162,22257
NANG,swansea-north,PV,20,2035,190,9,27.69,6162,22257
NANG,swansea-north,Wind,20,2025,360,18,17.08,8640,50570
NANG,swansea-north,Wind,20,2026,345,17,17.08,8640,50570
NANG,swansea-north,Wind,20,2027,325,15,17.08,8640,50570
NANG,swansea-north,Wind,20,2028,281,14,17.08,8640,50570
NANG,swansea-north,Wind,20,2029,281,14,17.08,8640,50570
NANG,swansea-north,Wind,20,2030,281,14,17.08,8640,50570
NANG,swansea-north,Wind,20,2031,281,14,17.08,8640,50570
NANG,swansea-north,Wind,20,2032,274,12,17.08,8640,50570
NANG,swansea-north,Wind,20,2033,260,11,17.08,8640,50570
NANG,swansea-north,Wind,20,2034,234,10,17.08,8640,50570
NANG,swansea-north,Wind,20,2035,190,9,17.08,8640,50570
NANG,swansea-north,BESS,20,2025,360,18,33.66,27204,80812
NANG,swansea-north,BESS,20,2026,345,17,33.66,27204,80812
NANG,swansea-north,BESS,20,2027,325,15,33.66,27204,80812
NANG,swansea-north,BESS,20,2028,281,14,33.66,27204,80812
NANG,swansea-north,BESS,20,2029,281,14,33.66,27204,80812
NANG,swansea-north,BESS,20,2030,281,14,33.66,27204,80812
NANG,swansea-north,BESS,20,2031,281,14,33.66,27204,80812
NANG,swansea-north,BESS,20,2032,274,12,33.66,27204,80812
NANG,swansea-north,BESS,20,2033,260,11,33.66,27204,80812
NANG,swansea-north,BESS,20,2034,234,10,33.66,27204,80812
NANG,swansea-north,BESS,20,2035,190,9,33.66,27204,80812
NEVE,swansea-north,PV,20,2025,360,18,15.19,3381,22257
NEVE,swansea-north,PV,20,2026,345,17,15.19,3381,22257
NEVE,swansea-north,PV,20,2027,325,15,15.19,3381,22257
NEVE,swansea-north,PV,20,2028,281,14,15.19,3381,22257
NEVE,swansea-north,PV,20,2029,281,14,15.19,3381,22257
NEVE,swansea-north,PV,20,2030,281,14,15.19,3381,22257
NEVE,swansea-north,PV,20,2031,281,14,15.19,3381,22257
NEVE,swansea-north,PV,20,2032,274,12,15.19,3381,22257
NEVE,swansea-north,PV,20,2033,260,11,15.19,3381,22257
NEVE,swansea-north,PV,20,2034,234,10,15.19,3381,22257
NEVE,swansea-north,PV,20,2035,190,9,15.19,3381,22257
NEVE,swansea-north,Wind,20,2025,360,18,2.2,1113,50570
NEVE,swansea-north,Wind,20,2026,345,17,2.2,1113,50570
NEVE,swansea-north,Wind,20,2027,325,15,2.2,1113,50570
NEVE,swansea-north,Wind,20,2028,281,14,2.2,1113,50570
NEVE,swansea-north,Wind,20,2029,281,14,2.2,1113,50570
NEVE,swansea-north,Wind,20,2030,281,14,2.2,1113,50570
NEVE,swansea-north,Wind,20,2031,281,14,2.2,1113,50570
NEVE,swansea-north,Wind,20,2032,274,12,2.2,1113,50570
NEVE,swansea-north,Wind,20,2033,260,11,2.2,1113,50570
NEVE,swansea-north,Wind,20,2034,234,10,2.2,1113,50570
NEVE,swansea-north,Wind,20,2035,190,9,2.2,1113,50570
NEVE,swansea-north,BESS,20,2025,360,18,12.72,10277,80812
NEVE,swansea-north,BESS,20,2026,345,17,12.72,10277,80812
NEVE,swansea-north,BESS,20,2027,325,15,12.72,10277,80812
NEVE,swansea-north,BESS,20,2028,281,14,12.72,10277,80812
NEVE,swansea-north,BESS,20,2029,281,14,12.72,10277,80812
NEVE,swansea-north,BESS,20,2030,281,14,12.72,10277,80812
NEVE,swansea-north,BESS,20,2031,281,14,12.72,10277,80812
NEVE,swansea-north,BESS,20,2032,274,12,12.72,10277,80812
NEVE,swansea-north,BESS,20,2033,260,11,12.72,10277,80812
NEVE,swansea-north,BESS,20,2034,234,10,12.72,10277,80812
NEVE,swansea-north,BESS,20,2035,190,9,12.72,10277,80812
NEWL,swansea-north,PV,20,2025,360,18,24.91,5544,22257
NEWL,swansea-north,PV,20,2026,345,17,24.91,5544,22257
NEWL,swansea-north,PV,20,2027,325,15,24.91,5544,22257
NEWL,swansea-north,PV,20,2028,281,14,24.91,5544,22257
NEWL,swansea-north,PV,20,2029,281,14,24.91,5544,22257
NEWL,swansea-north,PV,20,2030,281,14,24.91,5544,22257
NEWL,swansea-north,PV,20,2031,281,14,24.91,5544,22257
NEWL,swansea-north,PV,20,2032,274,12,24.91,5544,22257
NEWL,swansea-north,PV,20,2033,260,11,24.91,5544,22257
NEWL,swansea-north,PV,20,2034,234,10,24.91,5544,22257
NEWL,swansea-north,PV,20,2035,190,9,24.91,5544,22257
NEWL,swansea-north,Wind,20,2025,360,18,7.93,4008,50570
NEWL,swansea-north,Wind,20,2026,345,17,7.93,4008,50570
NEWL,swansea-north,Wind,20,2027,325,15,7.93,4008,50570
NEWL,swansea-north,Wind,20,2028,281,14,7.93,4008,50570
NEWL,swansea-north,Wind,20,2029,281,14,7.93,4008,50570
NEWL,swansea-north,Wind,20,2030,281,14,7.93,4008,50570
NEWL,swansea-north,Wind,20,2031,281,14,7.93,4008,50570
NEWL,swansea-north,Wind,20,2032,274,12,7.93,4008,50570
NEWL,swansea-north,Wind,20,2033,260,11,7.93,4008,50570
NEWL,swansea-north,Wind,20,2034,234,10,7.93,4008,50570
NEWL,swansea-north,Wind,20,2035,190,9,7.93,4008,50570
NEWL,swansea-north,BESS,20,2025,360,18,24.65,19920,80812
NEWL,swansea-north,BESS,20,2026,345,17,24.65,19920,80812
NEWL,swansea-north,BESS,20,2027,325,15,24.65,19920,80812
NEWL,swansea-north,BESS,20,2028,281,14,24.65,19920,80812
NEWL,swansea-north,BESS,20,2029,281,14,24.65,19920,80812
NEWL,swansea-north,BESS,20,2030,281,14,24.65,19920,80812
NEWL,swansea-north,BESS,20,2031,281,14,24.65,19920,80812
NEWL,swansea-north,BESS,20,2032,274,12,24.65,19920,80812
NEWL,swansea-north,BESS,20,2033,260,11,24.65,19920,80812
NEWL,swansea-north,BESS,20,2034,234,10,24.65,19920,80812
NEWL,swansea-north,BESS,20,2035,190,9,24.65,19920,80812
PCYL,swansea-north,PV,20,2025,360,18,4.57,1018,22257
PCYL,swansea-north,PV,20,2026,345,17,4.57,1018,22257
PCYL,swansea-north,PV,20,2027,325,15,4.57,1018,22257
PCYL,swansea-north,PV,20,2028,281,14,4.57,1018,22257
PCYL,swansea-north,PV,20,2029,281,14,4.57,1018,22257
PCYL,swansea-north,PV,20,2030,281,14,4.57,1018,22257
PCYL,swansea-north,PV,20,2031,281,14,4.57,1018,22257
PCYL,swansea-north,PV,20,2032,274,12,4.57,1018,22257
PCYL,swansea-north,PV,20,2033,260,11,4.57,1018,22257
PCYL,swansea-north,PV,20,2034,234,10,4.65,1034,22257
PCYL,swansea-north,PV,20,2035,190,9,4.65,1034,22257
PCYL,swansea-north,Wind,20,2025,360,18,15.11,7642,50570
PCYL,swansea-north,Wind,20,2026,345,17,15.11,7642,50570
PCYL,swansea-north,Wind,20,2027,325,15,15.11,7642,50570
PCYL,swansea-north,Wind,20,2028,281,14,15.11,7642,50570
PCYL,swansea-north,Wind,20,2029,281,14,15.11,7642,50570
PCYL,swansea-north,Wind,20,2030,281,14,15.11,7642,50570
PCYL,swansea-north,Wind,20,2031,281,14,15.11,7642,50570
PCYL,swansea-north,Wind,20,2032,274,12,15.11,7642,50570
PCYL,swansea-north,Wind,20,2033,260,11,15.11,7642,50570
PCYL,swansea-north,Wind,20,2034,234,10,15.24,7708,50570
PCYL,swansea-north,Wind,20,2035,190,9,15.24,7708,50570
PCYL,swansea-north,BESS,20,2025,360,18,15.22,12297,80812
PCYL,swansea-north,BESS,20,2026,345,17,15.22,12297,80812
PCYL,swansea-north,BESS,20,2027,325,15,15.22,12297,80812
PCYL,swansea-north,BESS,20,2028,281,14,15.22,12297,80812
PCYL,swansea-north,BESS,20,2029,281,14,15.22,12297,80812
PCYL,swansea-north,BESS,20,2030,281,14,15.22,12297,80812
PCYL,swansea-north,BESS,20,2031,281,14,15.22,12297,80812
PCYL,swansea-north,BESS,20,2032,274,12,15.22,12297,80812
PCYL,swansea-north,BESS,20,2033,260,11,15.22,12297,80812
PCYL,swansea-north,BESS,20,2034,234,10,15.33,12391,80812
PCYL,swansea-north,BESS,20,2035,190,9,15.33,12391,80812
PEND,swansea-north,PV,20,2025,360,18,11.54,2569,22257
PEND,swansea-north,PV,20,2026,345,17,11.54,2569,22257
PEND,swansea-north,PV,20,2027,325,15,11.54,2569,22257
PEND,swansea-north,PV,20,2028,281,14,11.54,2569,22257
PEND,swansea-north,PV,20,2029,281,14,11.54,2569,22257
PEND,swansea-north,PV,20,2030,281,14,11.54,2569,22257
PEND,swansea-north,PV,20,2031,281,14,11.54,2569,22257
PEND,swansea-north,PV,20,2032,274,12,11.54,2569,22257
PEND,swansea-north,PV,20,2033,260,11,11.54,2569,22257
PEND,swansea-north,PV,20,2034,234,10,11.54,2569,22257
PEND,swansea-north,PV,20,2035,190,9,11.54,2569,22257
PEND,swansea-north,Wind,20,2025,360,18,19.05,9631,50570
PEND,swansea-north,Wind,20,2026,345,17,19.05,9631,50570
PEND,swansea-north,Wind,20,2027,325,15,19.05,9631,50570
PEND,swansea-north,Wind,20,2028,281,14,19.05,9631,50570
PEND,swansea-north,Wind,20,2029,281,14,19.05,9631,50570
PEND,swansea-north,Wind,20,2030,281,14,19.05,9631,50570
PEND,swansea-north,Wind,20,2031,281,14,19.05,9631,50570
PEND,swansea-north,Wind,20,2032,274,12,19.05,9631,50570
PEND,swansea-north,Wind,20,2033,260,11,19.05,9631,50570
PEND,swansea-north,Wind,20,2034,234,10,19.05,9631,50570
PEND,swansea-north,Wind,20,2035,190,9,19.05,9631,50570
PEND,swansea-north,BESS,20,2025,360,18,27.9,22547,80812
PEND,swansea-north,BESS,20,2026,345,17,27.9,22547,80812
PEND,swansea-north,BESS,20,2027,325,15,27.9,22547,80812
PEND,swansea-north,BESS,20,2028,281,14,27.9,22547,80812
PEND,swansea-north,BESS,20,2029,281,14,27.9,22547,80812
PEND,swansea-north,BESS,20,2030,281,14,27.9,22547,80812
PEND,swansea-north,BESS,20,2031,281,14,27.9,22547,80812
PEND,swansea-north,BESS,20,2032,274,12,27.9,22547,80812
PEND,swansea-north,BESS,20,2033,260,11,27.9,22547,80812
PEND,swansea-north,BESS,20,2034,234,10,27.9,22547,80812
PEND,swansea-north,BESS,20,2035,190,9,27.9,22547,80812
PGTN,swansea-north,PV,20,2025,360,18,2.26,504,22257
PGTN,swansea-north,PV,20,2026,345,17,2.1,467,22257
PGTN,swansea-north,PV,20,2027,325,15,2.1,467,22257
PGTN,swansea-north,PV,20,2028,281,14,2.1,467,22257
PGTN,swansea-north,PV,20,2029,281,14,2.1,467,22257
PGTN,swansea-north,PV,20,2030,281,14,2.1,467,22257
PGTN,swansea-north,PV,20,2031,281,14,2.1,467,22257
PGTN,swansea-north,PV,20,2032,274,12,1.76,392,22257
PGTN,swansea-north,PV,20,2033,260,11,1.76,392,22257
PGTN,swansea-north,PV,20,2034,234,10,1.76,392,22257
PGTN,swansea-north,PV,20,2035,190,9,1.76,392,22257
PGTN,swansea-north,Wind,20,2025,360,18,1.75,887,50570
PGTN,swansea-north,Wind,20,2026,345,17,1.74,880,50570
PGTN,swansea-north,Wind,20,2027,325,15,1.74,880,50570
PGTN,swansea-north,Wind,20,2028,281,14,1.74,880,50570
PGTN,swansea-north,Wind,20,2029,281,14,1.74,880,50570
PGTN,swansea-north,Wind,20,2030,281,14,1.74,880,50570
PGTN,swansea-north,Wind,20,2031,281,14,1.74,880,50570
PGTN,swansea-north,Wind,20,2032,274,12,1.72,870,50570
PGTN,swansea-north,Wind,20,2033,260,11,1.72,870,50570
PGTN,swansea-north,Wind,20,2034,234,10,1.72,870,50570
PGTN,swansea-north,Wind,20,2035,190,9,1.72,870,50570
PGTN,swansea-north,BESS,20,2025,360,18,16.2,13094,80812
